M_30_tams,X_30_tams,M_10_tams,X_10_tams,M_3_tams,X_3_tams,M_1_tams,X_1_tams,M_0.3_tams,X_0.3_tams
17.20279073,0.655389142,5.216582491,0.711145794,1.549599282,0.710270045,0.316126735,0.63256147,0.139063008,0.486315122
17.18236799,0.655389126,5.196141245,0.711129341,1.5338421,0.710207497,0.309750438,0.628140368,0.137394652,0.482864941
17.15513766,0.655389099,5.163151645,0.711109188,1.517966661,0.710140652,0.30335196,0.623482135,0.136133693,0.479717378
17.10067701,0.655389069,5.130162045,0.711083012,1.50197334,0.710087474,0.296932405,0.618574785,0.134872734,0.476961989
17.04621636,0.655389045,5.076954082,0.711045684,1.493917949,0.71005056,0.290492934,0.613405352,0.134024775,0.474657661
16.99175571,0.655389033,5.003129397,0.711015789,1.485862559,0.709992922,0.284034762,0.607959376,0.133176816,0.472283872
16.96291944,0.655389025,4.969407754,0.710997673,1.469634786,0.709911528,0.277559161,0.602220842,0.132323424,0.469814996
16.93408318,0.611464648,4.934080576,0.710980151,1.453290536,0.709847192,0.271067464,0.596172732,0.131470032,0.467516792
16.87641064,0.611463701,4.898753398,0.710967781,1.445060456,0.709802513,0.264561069,0.58979756,0.130611256,0.464355681
16.82392824,0.611463019,4.881689767,0.710960067,1.436830376,0.709732796,0.258041439,0.583077448,0.129752481,0.461159379
16.79768704,0.611462563,4.864626136,0.710950608,1.420254922,0.709635349,0.251510106,0.575994294,0.129320427,0.45949745
16.77144584,0.611461871,4.837756799,0.710939707,1.403564845,0.709532627,0.244968677,0.568529544,0.128888373,0.457472375
16.71824416,0.611460844,4.810887462,0.710929284,1.386760872,0.709452165,0.238418833,0.560664737,0.128021628,0.454483403
16.65449721,0.611459937,4.78370027,0.710919482,1.378302329,0.709397061,0.231862337,0.552377045,0.127154882,0.449807979
16.61579371,0.611459199,4.756513078,0.710912185,1.369843785,0.709312342,0.225301037,0.545746047,0.125410899,0.444891198
16.57153138,0.611458631,4.740801452,0.710907084,1.352814429,0.709195547,0.222018953,0.539100056,0.124533722,0.441469559
16.5523125,0.611458113,4.725089826,0.693056883,1.335673708,0.709074947,0.215454366,0.529663543,0.123656546,0.437931998
16.51387474,0.611457247,4.695289724,0.693056881,1.31842259,0.708951031,0.208890006,0.519729237,0.122774249,0.434270594
16.4562181,0.611456321,4.665489622,0.693056878,1.30106211,0.708856076,0.202328053,0.511777081,0.121891952,0.428549122
16.41197287,0.611455714,4.631880941,0.693056873,1.292327741,0.708759766,0.199047958,0.503801921,0.120117256,0.422537702
16.38985025,0.611455308,4.605316499,0.693056869,1.274805461,0.708629174,0.192493637,0.492483303,0.11922493,0.418358609
16.36772763,0.611454801,4.578752056,0.693056864,1.257176722,0.708496097,0.185947646,0.480566551,0.118332604,0.411831706
16.33468454,0.61145419,4.547572045,0.693056858,1.239442808,0.708360274,0.179412571,0.46803688,0.11653815,0.404968528
16.30164144,0.611453442,4.516392033,0.693056851,1.221605085,0.708221168,0.172891128,0.45486967,0.115638493,0.400261667
16.25412678,0.611452682,4.485386649,0.693056843,1.203664998,0.70811417,0.166386175,0.444398806,0.114734058,0.395367466
16.22023421,0.611452046,4.454381265,0.693056836,1.194669548,0.708004684,0.163143448,0.437287968,0.113829622,0.391655544
16.18634163,0.61145115,4.425938486,0.693056825,1.176578599,0.707853536,0.15990072,0.429967126,0.11337506,0.38891149
16.12524508,0.611450165,4.377010252,0.693056811,1.158389259,0.707695698,0.156669325,0.422431718,0.112920498,0.384359634
16.08275949,0.611449492,4.336612111,0.693056798,1.140103278,0.707530048,0.15343793,0.410916854,0.112009076,0.378373896
16.05501316,0.611448644,4.296786739,0.693056785,1.121722504,0.70739991,0.147001143,0.394648252,0.111097653,0.36929453
15.99444506,0.611447561,4.262154512,0.693056776,1.112485693,0.707264654,0.14059388,0.3775571,0.109265715,0.360598969
15.94327667,0.611446861,4.247434972,0.693056771,1.09396667,0.707075186,0.134219861,0.363936892,0.108347497,0.354669818
15.92278275,0.61144656,4.232715432,0.693056766,1.075357923,0.706874614,0.131051439,0.354702705,0.107424884,0.348555029
15.91253578,0.611446409,4.217995892,0.69305676,1.056661664,0.706662068,0.127883017,0.340617709,0.106502272,0.339131965
15.9074123,0.611446334,4.195773295,0.693056753,1.037880213,0.70643663,0.121587509,0.32071609,0.104648475,0.326082078
15.90485056,0.611446296,4.173550697,0.693056745,1.019016013,0.70619732,0.115337749,0.299899438,0.102786336,0.315934436
15.90356969,0.611446277,4.140048005,0.693056737,1.000071624,0.705943074,0.10913842,0.280805808,0.101851216,0.309030633
15.90292926,0.611446264,4.106545313,0.693056731,0.981049738,0.705689984,0.104530479,0.264033889,0.100916095,0.302010406
15.9022568,0.611446255,4.087787579,0.693056728,0.964344823,0.705512635,0.099952894,0.243984326,0.099977049,0.29487938
15.90194235,0.611446249,4.069029845,0.693056725,0.957169882,0.70534735,0.093902872,0.222920231,0.099038004,0.287643454
15.90171243,0.611446246,4.059650978,0.693056724,0.942784898,0.705078001,0.089408353,0.204359289,0.098095166,0.280310432
15.90161636,0.611446244,4.05027211,0.693056722,0.923548007,0.704750519,0.084950049,0.188276213,0.097152328,0.272887242
15.9015203,0.611446243,4.040893243,0.693056721,0.904245757,0.704489676,0.08201731,0.175105235,0.096205836,0.265384347
15.90146203,0.611446242,4.031514376,0.693056718,0.894563657,0.704216237,0.079084571,0.164885654,0.095259345,0.254028392
15.90140822,0.61144624,4.016407459,0.693056714,0.875170268,0.703878022,0.07763968,0.158039324,0.093359348,0.24250743
15.90136596,0.611446239,4.001300543,0.664117399,0.860596266,0.703571324,0.076194789,0.15195954,0.092405995,0.234790177
15.90132817,0.611446235,3.986193626,0.664117381,0.845981766,0.703192185,0.075116962,0.146696888,0.091452641,0.22317577
15.90129615,0.61144623,3.971086709,0.664117363,0.826453839,0.702727288,0.074039135,0.141366026,0.089539547,0.211505446
15.90125612,0.611446225,3.95591773,0.664117345,0.806879304,0.702225558,0.072961307,0.135985733,0.088579975,0.203762346
15.9012321,0.611446222,3.94074875,0.664117327,0.787262464,0.701682695,0.07188348,0.131480926,0.087620402,0.196044705
15.9012171,0.611446212,3.927442842,0.664117311,0.767607824,0.701244547,0.071175893,0.127898359,0.08665798,0.188371971
15.90120585,0.611446186,3.914136933,0.664117293,0.757771631,0.700780288,0.070468306,0.122515604,0.085695558,0.180753626
15.90120008,0.611446145,3.900831025,0.664117276,0.738068579,0.700282326,0.069053131,0.117079723,0.084730471,0.173209867
15.90119208,0.611446129,3.887525116,0.664117255,0.72820425,0.699752872,0.068348719,0.11347148,0.083765384,0.165749997
15.90118407,0.611446123,3.869356419,0.66411723,0.708465441,0.698985764,0.067644308,0.108067986,0.082797826,0.158394958
15.90116806,0.61144612,3.851187721,0.664117205,0.688709107,0.698141581,0.066235485,0.102640466,0.081830269,0.151153773
15.90113604,0.611446119,3.833019024,0.664117178,0.668940936,0.69744855,0.065531073,0.09904442,0.080860442,0.144047079
15.90107199,0.611446118,3.814850326,0.664117136,0.65905462,0.696966187,0.064826662,0.093755381,0.079890616,0.13368904
15.90100795,0.611446116,3.775596732,0.664117073,0.649166894,0.696441492,0.063444356,0.085118275,0.077946853,0.123658547
15.90087986,0.611446114,3.736343137,0.664117008,0.639279169,0.695874394,0.061370899,0.075034175,0.076973138,0.117220874
15.90075178,0.61144611,3.69982309,0.664116944,0.629393237,0.695319869,0.059297441,0.067030882,0.075999423,0.107953063
15.9004956,0.611446105,3.663303043,0.664116886,0.619507305,0.688639424,0.057943979,0.058448419,0.074048793,0.099129333
15.90023943,0.611446098,3.638020256,0.664116837,0.599750084,0.669479727,0.055420056,0.0485237,0.073072123,0.093548029
15.89972708,0.611446088,3.612737469,0.664116799,0.589873644,0.654796623,0.053079133,0.039409024,0.072095453,0.08819988
15.89921473,0.611446074,3.599589473,0.664116773,0.579082853,0.640426243,0.050427481,0.032800888,0.071117683,0.083092947
15.89819004,0.611446045,3.586441476,0.664116748,0.572303234,0.631846657,0.04894629,0.02866773,0.070139913,0.078291743
15.89614064,0.611446007,3.57590426,0.664116727,0.568913424,0.626249719,0.047564383,0.022808809,0.069161311,0.073541693
15.89409125,0.611445949,3.565367044,0.6641167,0.565834295,0.620867138,0.044406123,0.017831351,0.06818271,0.068807677
15.88999246,0.611445872,3.549561219,0.664116666,0.562755166,0.615381757,0.042828339,0.015666693,0.067203559,0.064579075
15.88589368,0.611445758,3.533755395,0.664116632,0.559676037,0.609697368,0.042039447,0.014329049,0.066224408,0.06073597
15.87769611,0.611445528,3.517949571,0.664116598,0.556596908,0.604758062,0.041250555,0.013029628,0.065245002,0.057093943
15.86130097,0.611445073,3.502143746,0.664116564,0.554597967,0.600995394,0.040394467,0.011778543,0.064265596,0.054493043
15.82851068,0.611444163,3.487614486,0.664116531,0.552599026,0.595433812,0.039538379,0.010624728,0.06377592,0.052808048
15.76212991,0.611443204,3.473085226,0.664116481,0.548601143,0.58822637,0.038682291,9.56E-03,0.063286243,0.051190568
15.72150424,0.611442681,3.444026706,0.664116431,0.544603261,0.580782071,0.037826203,8.81E-03,0.062796567,0.049632165
15.7030055,0.611442193,3.429718274,0.664116397,0.540605378,0.574419583,0.037364561,8.31E-03,0.062306891,0.047358809
15.666008,0.611441389,3.415409841,0.66411636,0.53814706,0.570163071,0.036902919,7.59E-03,0.061327918,0.044494312
15.61039248,0.611440346,3.399069092,0.66411632,0.535688743,0.564566599,0.035979635,6.88E-03,0.060348944,0.041815768
15.54365384,0.61143956,3.382728344,0.664116279,0.530772107,0.558631141,0.035385455,6.35E-03,0.059370689,0.039288026
15.51574687,0.6114391,3.366387595,0.664116238,0.525866725,0.55111326,0.034791275,5.62E-03,0.058392434,0.036944869
15.4878399,0.611438692,3.350046846,0.66411619,0.520961343,0.544817886,0.033602916,4.76E-03,0.057415256,0.034642337
15.46549448,0.611438332,3.329538282,0.664116136,0.518508652,0.540134896,0.032414556,4.22E-03,0.056438077,0.03234877
15.44314906,0.611437792,3.309029717,0.66411609,0.516055961,0.532009973,0.031888703,3.91E-03,0.05546235,0.030324872
15.39832595,0.61143708,3.295357341,0.664116063,0.511150579,0.521860514,0.03136285,3.47E-03,0.054486622,0.028515277
15.35350283,0.611436375,3.288874955,0.664116045,0.508704618,0.516306529,0.030311143,3.04E-03,0.053512741,0.026773337
15.30861358,0.511221704,3.28239257,0.664116018,0.506258657,0.511241512,0.029624853,2.74E-03,0.052538859,0.025121377
15.26372432,0.511221685,3.2694278,0.664115964,0.503812696,0.506665871,0.028938562,2.45E-03,0.051567238,0.023567841
15.22607996,0.511221663,3.243498259,0.6641159,0.501366735,0.500100363,0.028252272,2.20E-03,0.050595617,0.022091989
15.1884356,0.511221629,3.224244151,0.664115845,0.496474813,0.493281614,0.027565982,2.00E-03,0.049626693,0.020685937
15.12795221,0.511221588,3.204990043,0.664115789,0.491582891,0.489919105,0.027108455,1.85E-03,0.048657768,0.019362631
15.0938345,0.511221556,3.185735936,0.664115739,0.489144821,0.487089173,0.026650928,1.65E-03,0.047691999,0.01810132
15.05971678,0.51122151,3.171295355,0.664115687,0.486706752,0.481954218,0.025735874,1.41E-03,0.04672623,0.016901643
15.00660221,0.511221457,3.151406383,0.664115633,0.481830613,0.475311157,0.024820821,1.19E-03,0.045764101,0.015760817
14.97119249,0.511221395,3.136330937,0.66411559,0.476954474,0.469538113,0.023905767,1.05E-03,0.044801972,0.014678484
14.9101524,0.51122133,3.12427058,0.664115542,0.472078335,0.465954091,0.023396908,9.53E-04,0.043843993,0.013646848
14.87963235,0.511221285,3.106165882,0.664115482,0.468432467,0.462373101,0.022888049,8.65E-04,0.042886014,0.012665197
14.8491123,0.511221234,3.087037785,0.664115427,0.466609534,0.459457554,0.02237919,7.84E-04,0.041932723,0.011731052
14.81328662,0.511221175,3.072412364,0.664115379,0.4647866,0.454854614,0.021870331,6.73E-04,0.040979432,0.010843899
14.77746094,0.511221114,3.057268677,0.664115325,0.461140733,0.44709805,0.020852614,5.46E-04,0.040031399,0.010001313
14.74163526,0.511221051,3.039601042,0.664115261,0.457494865,0.437658147,0.019834896,4.70E-04,0.039086296,9.20E-03
14.70580958,0.511220979,3.019384769,0.664115193,0.453858741,0.429843909,0.019393737,4.28E-04,0.038141193,8.44E-03
14.66461055,0.51122092,2.999634194,0.664115142,0.450222617,0.422112482,0.018952577,3.69E-04,0.037202268,7.72E-03
14.64401103,0.511220879,2.9900041,0.664115101,0.446586492,0.416144912,0.018070258,3.02E-04,0.036263343,7.04E-03
14.62341152,0.511220817,2.976826077,0.664115056,0.44476843,0.412082249,0.017187938,2.46E-04,0.035331254,6.40E-03
14.58221248,0.511220731,2.964658046,0.664115018,0.442950368,0.407036117,0.016305619,2.08E-04,0.034399165,5.80E-03
14.54101345,0.511220647,2.956544791,0.664114992,0.440537353,0.401985851,0.015780845,1.83E-04,0.033474609,5.24E-03
14.50472521,0.511220566,2.95045985,0.664114975,0.438124339,0.395262174,0.015256071,1.49E-04,0.032550053,4.71E-03
14.46843697,0.511220476,2.947417379,0.664114965,0.433298309,0.388867297,0.014206523,1.21E-04,0.031629443,4.21E-03
14.42629117,0.511220376,2.945389066,0.66411496,0.430885295,0.385137098,0.01368175,1.05E-04,0.030717491,3.76E-03
14.38414536,0.511220292,2.944374909,0.664114956,0.42847228,0.380340052,0.013156976,9.19E-05,0.029805539,3.34E-03
14.35778634,0.511220226,2.943614291,0.664114954,0.423646251,0.377284918,0.012712294,8.09E-05,0.028903059,2.78E-03
14.33142731,0.511220146,2.943107213,0.664114952,0.421245704,0.374422957,0.012267611,6.61E-05,0.027108444,2.28E-03
14.29456488,0.51122005,2.942853673,0.664114951,0.418845157,0.368880931,0.011378247,5.33E-05,0.026216309,1.99E-03
14.25770245,0.511219941,2.942600134,0.664114951,0.414044062,0.363458114,0.010831361,4.48E-05,0.025335452,1.73E-03
14.21326539,0.511219806,2.942473365,0.66411495,0.411650489,0.358898125,0.010284475,3.75E-05,0.024454595,1.50E-03
14.15946985,0.511219692,2.94240998,0.66411495,0.409256915,0.353782008,9.74E-03,3.11E-05,0.023586019,1.29E-03
14.13257208,0.511219614,2.942378287,0.664114949,0.406863342,0.347020332,9.19E-03,2.54E-05,0.022724123,1.10E-03
14.10567431,0.511219496,2.942362441,0.664114948,0.404469768,0.334683753,8.58E-03,2.03E-05,0.021862227,9.80E-04
14.05187877,0.511219334,2.942354518,0.664114946,0.399682621,0.326232968,7.97E-03,1.61E-05,0.02143462,9.02E-04
13.99808323,0.511219189,2.942346224,0.664114942,0.397289047,0.321653986,7.37E-03,1.26E-05,0.021007012,8.31E-04
13.95834565,0.511219063,2.94233471,0.66411494,0.394895474,0.31910225,6.76E-03,1.02E-05,0.020586669,7.65E-04
13.91860807,0.511218924,2.942322826,0.66411494,0.392516631,0.315308747,6.33E-03,8.45E-06,0.020166326,7.06E-04
13.87224755,0.511218771,2.942299056,0.66411494,0.390137787,0.310730312,5.90E-03,6.21E-06,0.019802562,6.55E-04
13.82588704,0.511218632,2.942251518,0.664114939,0.387758944,0.305163911,5.04E-03,4.56E-06,0.019438797,6.07E-04
13.79003081,0.511218509,2.942156441,0.664114939,0.3853801,0.295496408,4.61E-03,3.64E-06,0.019075032,5.61E-04
13.75417459,0.511218383,2.941966286,0.664114938,0.380622414,0.287881017,4.18E-03,2.87E-06,0.018711268,5.31E-04
13.71820287,0.511218255,2.941585977,0.664114936,0.37824357,0.283721003,3.75E-03,2.23E-06,0.018557675,5.14E-04
13.68223115,0.511218108,2.94082536,0.664114931,0.375864727,0.281130617,3.32E-03,1.72E-06,0.018404082,4.88E-04
13.63671557,0.511217982,2.939303662,0.664114922,0.373502227,0.276607058,2.92E-03,1.31E-06,0.018096895,4.40E-04
13.61395778,0.511217898,2.936259803,0.664114909,0.371139727,0.267697595,2.52E-03,9.84E-07,0.017482523,3.96E-04
13.59119998,0.511217777,2.932201324,0.664114885,0.366414727,0.256896892,2.12E-03,6.48E-07,0.017175337,3.68E-04
13.54990201,0.511217619,2.924084367,0.664114852,0.364052226,0.256085913,1.50E-03,3.55E-07,0.016868151,3.43E-04
13.50860403,0.511217457,2.915564106,0.664114801,0.361689726,0.255243456,8.53E-04,1.92E-07,0.016569932,3.19E-04
13.46623809,0.511217301,2.898523584,0.664114735,0.359327226,0.254373602,4.71E-04,1.18E-07,0.016271714,2.97E-04
13.42992443,0.51121718,2.883613127,0.664114689,0.356964726,0.241099944,2.40E-04,8.17E-08,0.015973496,2.76E-04
13.40571532,0.511217033,2.877222931,0.657035566,0.355204025,0.235177695,1.25E-04,6.40E-08,0.015675278,2.46E-04
13.3572971,0.511216866,2.866572604,0.657035566,0.353443324,0.230451376,6.76E-05,5.48E-08,0.015078841,2.20E-04
13.32483589,0.51121673,2.841386915,0.657035566,0.351682623,0.22689416,3.88E-05,4.97E-08,0.014780623,2.03E-04
13.29237468,0.511216524,2.830485393,0.657035565,0.349921922,0.223895254,2.44E-05,4.70E-08,0.014482405,1.90E-04
13.22745226,0.511216312,2.819583871,0.657035565,0.346400519,0.219675443,1.72E-05,4.49E-08,0.014290241,1.81E-04
13.19486325,0.511216169,2.805048508,0.657035565,0.344639818,0.216709122,1.00E-05,4.30E-08,0.014098078,1.67E-04
13.16227425,0.511216025,2.796819613,0.657035564,0.342879117,0.212047426,5.00E-06,4.15E-08,0.013713751,1.50E-04
13.12968524,0.511215878,2.788590718,0.657035564,0.33937665,0.204811452,2.50E-06,4.06E-08,0.013329423,1.35E-04
13.09709623,0.511215711,2.783995664,0.657035564,0.335874183,0.196488354,1.25E-06,4.01E-08,0.012945096,1.21E-04
13.05609963,0.511215512,2.77940061,0.657035564,0.332371717,0.185926711,6.25E-07,3.97E-08,0.012571877,1.08E-04
13.01097846,0.5112153,2.774805555,0.657035563,0.330620483,0.185030077,3.13E-07,3.95E-08,0.012198659,9.95E-05
12.9658573,0.511215141,2.770210501,0.657035563,0.32886925,0.183962073,1.56E-07,3.93E-08,0.012012049,9.40E-05
12.94394264,0.511215036,2.765615446,0.492178863,0.326555082,0.18270898,7.81E-08,3.92E-08,0.01182544,8.63E-05
12.92202798,0.511214903,2.761020392,0.492178836,0.324240913,0.171634647,,,0.011452221,7.49E-05
12.88915598,0.511214742,2.752832424,0.492178801,0.319612576,0.155664884,,,0.010917272,6.58E-05
12.85628399,0.511214553,2.744644456,0.492178744,0.31498424,0.14423103,,,0.010649798,6.02E-05
12.81245467,0.511214318,2.728268519,0.492178663,0.310355903,0.137844134,,,0.010382324,5.51E-05
12.76286762,0.511214086,2.711892583,0.492178574,0.30806454,0.136479114,,,0.010114849,5.03E-05
12.72154508,0.511213872,2.695516646,0.492178491,0.305773177,0.134347943,,,9.85E-03,4.59E-05
12.68022254,0.511213676,2.683211144,0.492178395,0.301190451,0.118852335,,,9.58E-03,4.17E-05
12.64698145,0.5112135,2.664752891,0.492178292,0.296632662,0.107863608,,,9.31E-03,3.81E-05
12.61374037,0.511213359,2.652447389,0.492178228,0.292074873,0.101067658,,,9.06E-03,3.47E-05
12.59434973,0.511213254,2.646294638,0.492178161,0.287517083,0.090517284,,,8.81E-03,3.02E-05
12.5749591,0.511213149,2.633969255,0.492178068,0.282959294,0.087815278,,,8.30E-03,2.61E-05
12.55556847,0.511213043,2.621643872,0.492177983,0.278453656,0.077695708,,,8.05E-03,2.37E-05
12.53617784,0.511212925,2.612399835,0.492177927,2.74E-01,0.068044935,,,7.79E-03,2.14E-05
12.51329266,0.511212799,2.607777817,0.492177888,2.69E-01,0.058900057,,,7.54E-03,1.93E-05
12.49040748,0.511212691,2.603155798,0.492177855,2.65E-01,0.056713817,,,7.28E-03,1.73E-05
12.47317974,0.511212601,2.600074453,0.492177832,2.60E-01,0.050278987,,,6.98E-03,1.52E-05
12.455952,0.511212511,2.597763443,0.492177817,2.58E-01,0.046162103,,,6.68E-03,1.25E-05
12.43872426,0.511212421,2.596478908,0.492177809,2.56E-01,0.040714675,,,6.07E-03,9.52E-06
12.42149652,0.511212298,2.59596471,0.492177805,2.54E-01,0.03988254,,,5.47E-03,6.64E-06
12.39173952,0.511212141,2.59570761,0.492177803,2.52E-01,0.03905448,,,4.56E-03,3.89E-06
12.36198251,0.511211969,2.595450511,0.492177802,2.49E-01,0.038227368,,,3.41E-03,2.26E-06
12.32662743,0.511211781,2.595321961,0.4921778,2.47E-01,0.033569407,,,2.74E-03,1.62E-06
12.29127235,0.511211613,2.595193412,0.4921778,2.45E-01,0.029665173,,,2.40E-03,1.09E-06
12.26328196,0.511211463,2.595129137,0.492177799,2.43E-01,0.025868418,,,1.61E-03,6.15E-07
12.23529158,0.511211313,2.595064862,0.492177799,2.41E-01,0.025431504,,,9.89E-04,3.56E-07
12.2073012,0.511211163,2.595032725,0.492177798,2.39E-01,0.024787943,,,5.12E-04,2.25E-07
12.17931081,0.511211036,2.595000587,0.492177798,2.36E-01,0.024091516,,,2.54E-04,1.66E-07
12.16006743,0.511210932,2.594984518,0.492177798,2.34E-01,0.020542182,,,1.40E-04,1.39E-07
12.14082404,0.511210841,2.59496845,0.492177797,2.32E-01,0.017505087,,,7.17E-05,1.22E-07
12.12644802,0.511210763,2.594960415,0.492177797,2.30E-01,0.016337728,,,3.73E-05,1.12E-07
12.112072,0.511210632,2.594952381,0.492177797,2.27E-01,0.015372563,,,2.02E-05,1.07E-07
12.07829787,0.511210448,2.594946355,0.492177796,0.22632858,0.014995016,,,1.16E-05,1.04E-07
12.04452374,0.511210279,2.594942338,0.492177796,0.225239951,0.01482272,,,7.29E-06,1.02E-07
12.01637863,0.511210032,2.59494033,0.492177795,0.223062692,0.014465618,,,5.15E-06,1.00E-07
11.95445939,0.511209766,2.594938321,0.492177793,0.220885433,0.0122073,,,3.00E-06,9.90E-08
11.91984244,0.511209627,2.594937317,0.492177787,0.218743304,0.010814798,,,1.50E-06,9.80E-08
11.90426984,0.511209562,2.594936563,0.492177772,0.216601175,9.58E-03,,,7.50E-07,9.74E-08
11.89648354,0.511209525,2.594936187,0.492177737,0.214459046,8.48E-03,,,3.75E-07,9.70E-08
11.89064382,0.5112095,2.59493581,0.492177726,0.212316916,7.51E-03,,,1.88E-07,9.67E-08
11.88772395,0.511209484,2.594935308,0.492177722,0.210193889,6.66E-03,,,9.38E-08,9.66E-08
11.88480409,0.511209472,2.594934304,0.492177721,0.208070862,5.63E-03,,,4.69E-08,9.65E-08
11.88334416,0.511209465,2.594932295,0.49217772,0.205947834,5.44E-03,,,2.34E-08,9.64E-08
11.88212755,0.51120946,2.594928278,0.492177719,0.202232536,5.26E-03,,,,
11.88151925,0.511209456,2.594920244,0.492177719,0.200640266,4.90E-03,,,,
11.8808197,0.511209453,2.594904175,0.492177719,0.199047995,4.45E-03,,,,
11.88050034,0.511209452,2.594872038,0.492177718,0.197455725,3.97E-03,,,,
11.88034847,0.511209451,2.594807763,0.492177717,0.196394211,3.70E-03,,,,
11.88027222,0.51120945,2.594679213,0.492177716,0.195332697,3.42E-03,,,,
11.88023991,0.511209449,2.594422114,0.492177712,0.193249546,3.04E-03,,,,
11.88021139,0.511209449,2.593907915,0.492177706,0.191166394,2.69E-03,,,,
11.88018098,0.511209448,2.592879518,0.492177692,0.189083242,2.39E-03,,,,
11.88012015,0.511209447,2.590822723,0.492177674,0.187000091,2.03E-03,,,,
11.88005931,0.511209447,2.588765929,0.492177646,0.184916939,1.97E-03,,,,
11.87993765,0.511209446,2.58465234,0.49217758,0.182833788,1.92E-03,,,,
11.87969433,0.511209444,2.574368367,0.492177472,0.180750636,1.87E-03,,,,
11.87945101,0.511209442,2.562024526,0.492177338,0.178667484,1.49E-03,,,,
11.87896437,0.511209438,2.547617743,0.492177173,0.174587931,1.43E-03,,,,
11.87799108,0.511209433,2.53115109,0.492177034,0.172548155,1.38E-03,,,,
11.87701779,0.511209425,2.522917764,0.492176937,0.170508378,1.18E-03,,,,
11.87507122,0.511209414,2.514684438,0.492176785,0.168468602,1.03E-03,,,,
11.87312464,0.511209398,2.498217786,0.49217657,0.166428825,8.78E-04,,,,
11.86923149,0.511209376,2.481738837,0.492176339,0.163369161,8.39E-04,,,,
11.86533834,0.511209355,2.465259889,0.49217609,0.160332097,7.67E-04,,,,
11.86144519,0.511209333,2.448760607,0.492175822,0.159077515,7.30E-04,,,,
11.85755204,0.511209311,2.432261324,0.492175533,0.157822933,6.81E-04,,,,
11.85365889,0.51120929,2.415762042,0.492175222,0.155313769,6.23E-04,,,,
11.84976574,0.511209257,2.399262759,0.492174798,0.152312615,6.01E-04,,,,
11.84197944,0.511209214,2.374496238,0.492174378,0.150836648,5.87E-04,,,,
11.83419314,0.511209173,2.362112977,0.492174077,0.149360681,5.06E-04,,,,
11.82640684,0.511209137,2.349729716,0.492173758,0.146408747,4.58E-04,,,,
11.81862054,0.511209092,2.337336845,0.492173331,0.144440791,4.42E-04,,,,
11.80656651,0.511209034,2.318747539,0.492172868,0.142472835,4.24E-04,,,,
11.79451248,0.511208949,2.306354668,0.492172573,0.139520901,3.74E-04,,,,
11.77040441,0.511208834,2.300158233,0.492172264,0.138071766,3.50E-04,,,,
11.74629635,0.51120869,2.28776144,0.492171744,0.13662263,3.26E-04,,,,
11.71013426,0.511208543,2.270715849,0.492171288,0.134708337,3.15E-04,,,,
11.6860262,0.511208394,2.263742653,0.49217108,0.132794043,3.03E-04,,,,
11.6498641,0.511208238,2.260256055,0.492170974,0.13087975,2.46E-04,,,,
11.62575604,0.511208094,2.258512756,0.492170921,0.127109779,2.32E-04,,,,
11.59721086,0.511207941,2.257641107,0.492170894,0.125224794,2.24E-04,,,,
11.56866568,0.511207831,2.257205282,0.49217088,0.123339809,2.11E-04,,,,
11.55439309,0.511207758,2.256987369,0.492170874,0.119569838,1.71E-04,,,,
11.5401205,0.511207651,2.256878413,0.49217087,0.117684853,1.64E-04,,,,
11.51157532,0.511207444,2.256823935,0.492170868,0.115799867,1.53E-04,,,,
11.45448496,0.511207252,2.256782616,0.492170867,0.11129222,1.42E-04,,,,
11.42593977,0.511207129,2.256764917,0.492170866,0.109038397,1.16E-04,,,,
11.39739459,0.511206965,2.256751298,0.492170865,0.106784573,1.07E-04,,,,
11.34581352,0.51120677,2.256733138,0.492170864,0.102276927,9.87E-05,,,,
11.29423245,0.511206622,2.25669682,0.492170862,0.100023103,9.31E-05,,,,
11.25984506,0.511206512,2.256624182,0.492170857,0.09776928,7.63E-05,,,,
11.22529891,0.511206411,2.256478907,0.492170848,0.09511731,7.11E-05,,,,
11.19075276,0.511206317,2.256188357,0.49217083,0.09246534,6.61E-05,,,,
11.1562066,0.511206205,2.255607258,0.492170794,0.089813371,6.13E-05,,,,
11.0985435,0.511206125,2.254445058,0.492170721,0.087161401,5.02E-05,,,,
11.07542655,0.511206084,2.25212066,0.492170573,0.084657795,4.66E-05,,,,
11.05230961,0.511206028,2.247470826,0.492170268,0.08215419,4.31E-05,,,,
11.00607571,0.511205966,2.238170121,0.492169772,0.079650584,3.99E-05,,,,
10.95984181,0.210910513,2.225769182,0.492169244,0.077146978,3.37E-05,,,,
10.92511591,0.210909395,2.216468478,0.492168767,0.075140992,3.03E-05,,,,
10.87287559,0.210908082,2.207167773,0.492168006,0.073135006,2.88E-05,,,,
10.82934199,0.210906899,2.188565921,0.492167084,0.07112902,2.70E-05,,,,
10.79161288,0.210906057,2.176164539,0.492166425,0.069123034,2.51E-05,,,,
10.77419944,0.210905647,2.167896951,0.492165586,0.067117047,2.33E-05,,,,
10.76549272,0.210905417,2.151361774,0.492164684,0.065111061,1.95E-05,,,,
10.75968824,0.210905184,2.143094186,0.49216405,0.063353885,1.82E-05,,,,
10.75098152,0.210904758,2.134826598,0.492163469,0.061596708,1.73E-05,,,,
10.73350657,0.210904179,2.128627029,0.46702583,0.06071812,1.67E-05,,,,
