#
# Oxygen bound-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   1.858341e+02     7.294900e-04
   1.861619e+02     7.266197e-04
   1.865079e+02     7.235900e-04
   1.868357e+02     7.206050e-04
   1.871635e+02     7.176200e-04
   1.874913e+02     7.146100e-04
   1.878192e+02     7.116000e-04
   1.881470e+02     7.085650e-04
   1.884748e+02     7.055300e-04
   1.888026e+02     7.024800e-04
   1.891304e+02     6.994300e-04
   1.894582e+02     6.963800e-04
   1.897860e+02     6.933300e-04
   1.901138e+02     6.902800e-04
   1.904417e+02     6.872300e-04
   1.907695e+02     6.840980e-04
   1.910791e+02     6.811400e-04
   1.914069e+02     6.781050e-04
   1.917347e+02     6.750700e-04
   1.920443e+02     6.721363e-04
   1.923721e+02     6.690300e-04
   1.926999e+02     6.659597e-04
   1.930095e+02     6.630600e-04
   1.933374e+02     6.600309e-04
   1.936470e+02     6.571700e-04
   1.939566e+02     6.543334e-04
   1.942844e+02     6.513300e-04
   1.945940e+02     6.484300e-04
   1.949036e+02     6.455300e-04
   1.952314e+02     6.425780e-04
   1.955410e+02     6.397900e-04
   1.958506e+02     6.369450e-04
   1.961602e+02     6.341000e-04
   1.964698e+02     6.312800e-04
   1.967794e+02     6.288500e-04
   1.971072e+02     6.259340e-04
   1.974168e+02     6.231800e-04
   1.977264e+02     6.203850e-04
   1.980360e+02     6.175900e-04
   1.983274e+02     6.149185e-04
   1.986370e+02     6.120800e-04
   1.989466e+02     6.093700e-04
   1.992562e+02     6.066600e-04
   1.995658e+02     6.039850e-04
   1.998754e+02     6.013100e-04
   2.001668e+02     5.987597e-04
   2.004764e+02     5.960500e-04
   2.007860e+02     5.934073e-04
   2.010774e+02     5.909200e-04
   2.013870e+02     5.883236e-04
   2.016784e+02     5.858800e-04
   2.019880e+02     5.834000e-04
   2.022976e+02     5.809200e-04
   2.025890e+02     5.784700e-04
   2.028804e+02     5.760200e-04
   2.031900e+02     5.735318e-04
   2.034814e+02     5.711900e-04
   2.037910e+02     5.687224e-04
   2.040824e+02     5.664000e-04
   2.043738e+02     5.641067e-04
   2.046834e+02     5.616700e-04
   2.049747e+02     5.593350e-04
   2.052661e+02     5.570000e-04
   2.055575e+02     5.547000e-04
   2.058489e+02     5.524000e-04
   2.061403e+02     5.501988e-04
   2.064499e+02     5.478600e-04
   2.067413e+02     5.456200e-04
   2.070327e+02     5.433800e-04
   2.073241e+02     5.411700e-04
   2.076155e+02     5.389600e-04
   2.079069e+02     5.367800e-04
   2.081982e+02     5.346000e-04
   2.084714e+02     5.325242e-04
   2.087628e+02     5.303100e-04
   2.090542e+02     5.282150e-04
   2.093456e+02     5.261200e-04
   2.096370e+02     5.240550e-04
   2.099284e+02     5.219900e-04
   2.102016e+02     5.200158e-04
   2.104929e+02     5.179100e-04
   2.107843e+02     5.158352e-04
   2.110575e+02     5.138900e-04
   2.113489e+02     5.119000e-04
   2.116403e+02     5.099100e-04
   2.119135e+02     5.080084e-04
   2.122049e+02     5.059800e-04
   2.124780e+02     5.041123e-04
   2.127694e+02     5.021200e-04
   2.130426e+02     5.002716e-04
   2.133340e+02     4.983000e-04
   2.136072e+02     4.964200e-04
   2.138804e+02     4.945400e-04
   2.141717e+02     4.926252e-04
   2.144449e+02     4.908300e-04
   2.147363e+02     4.889358e-04
   2.150095e+02     4.871600e-04
   2.152827e+02     4.853450e-04
   2.155558e+02     4.835300e-04
   2.158472e+02     4.816823e-04
   2.161204e+02     4.799500e-04
   2.163936e+02     4.781850e-04
   2.166668e+02     4.764200e-04
   2.169400e+02     4.746750e-04
   2.172131e+02     4.729300e-04
   2.174863e+02     4.712200e-04
   2.177595e+02     4.695100e-04
   2.180509e+02     4.677706e-04
   2.183241e+02     4.661400e-04
   2.185972e+02     4.644176e-04
   2.188522e+02     4.628100e-04
   2.191254e+02     4.611650e-04
   2.193986e+02     4.595200e-04
   2.196717e+02     4.578950e-04
   2.199449e+02     4.562700e-04
   2.202181e+02     4.546650e-04
   2.204913e+02     4.530600e-04
   2.207644e+02     4.514152e-04
   2.210194e+02     4.498800e-04
   2.212926e+02     4.483100e-04
   2.215658e+02     4.467400e-04
   2.218389e+02     4.451314e-04
   2.220939e+02     4.436300e-04
   2.223671e+02     4.420950e-04
   2.226403e+02     4.405600e-04
   2.228952e+02     4.390972e-04
   2.231684e+02     4.375300e-04
   2.234234e+02     4.360817e-04
   2.236966e+02     4.345300e-04
   2.239515e+02     4.330962e-04
   2.242247e+02     4.315600e-04
   2.244797e+02     4.301455e-04
   2.247528e+02     4.286300e-04
   2.250078e+02     4.272348e-04
   2.252810e+02     4.257400e-04
   2.255360e+02     4.243593e-04
   2.258091e+02     4.228800e-04
   2.260641e+02     4.214750e-04
   2.263191e+02     4.200700e-04
   2.265923e+02     4.186372e-04
   2.268472e+02     4.173000e-04
   2.271022e+02     4.159821e-04
   2.273754e+02     4.145700e-04
   2.276303e+02     4.132250e-04
   2.278853e+02     4.118800e-04
   2.281403e+02     4.105450e-04
   2.283952e+02     4.092100e-04
   2.286684e+02     4.078445e-04
   2.289234e+02     4.065700e-04
   2.291783e+02     4.052650e-04
   2.294333e+02     4.039600e-04
   2.296883e+02     4.026650e-04
   2.299432e+02     4.013700e-04
   2.301982e+02     4.000950e-04
   2.304532e+02     3.988200e-04
   2.307081e+02     3.975500e-04
   2.309631e+02     3.962800e-04
   2.312181e+02     3.950300e-04
   2.314730e+02     3.937800e-04
   2.317280e+02     3.925250e-04
   2.319830e+02     3.912700e-04
   2.322379e+02     3.900350e-04
   2.324929e+02     3.888000e-04
   2.327479e+02     3.875348e-04
   2.329846e+02     3.863600e-04
   2.332396e+02     3.851500e-04
   2.334946e+02     3.839400e-04
   2.337495e+02     3.827500e-04
   2.340045e+02     3.815600e-04
   2.342412e+02     3.804237e-04
   2.344962e+02     3.792000e-04
   2.347512e+02     3.779867e-04
   2.349879e+02     3.768600e-04
   2.352429e+02     3.757050e-04
   2.354979e+02     3.745500e-04
   2.357346e+02     3.734570e-04
   2.359896e+02     3.722800e-04
   2.362445e+02     3.711185e-04
   2.364813e+02     3.700400e-04
   2.367363e+02     3.688837e-04
   2.369730e+02     3.678100e-04
   2.372280e+02     3.666693e-04
   2.374647e+02     3.656100e-04
   2.377197e+02     3.644848e-04
   2.379565e+02     3.634400e-04
   2.382114e+02     3.623200e-04
   2.384482e+02     3.612800e-04
   2.387032e+02     3.601756e-04
   2.389399e+02     3.591500e-04
   2.391949e+02     3.580611e-04
   2.394316e+02     3.570500e-04
   2.396684e+02     3.560437e-04
   2.399233e+02     3.549600e-04
   2.401601e+02     3.539300e-04
   2.403969e+02     3.529000e-04
   2.406518e+02     3.518370e-04
   2.408886e+02     3.508500e-04
   2.411253e+02     3.498350e-04
   2.413621e+02     3.488200e-04
   2.416171e+02     3.477830e-04
   2.418538e+02     3.468200e-04
   2.420906e+02     3.458250e-04
   2.423273e+02     3.448300e-04
   2.425641e+02     3.438450e-04
   2.428008e+02     3.428600e-04
   2.430558e+02     3.418489e-04
   2.432925e+02     3.409100e-04
   2.435293e+02     3.399450e-04
   2.437661e+02     3.389800e-04
   2.440028e+02     3.380250e-04
   2.442396e+02     3.370700e-04
   2.444763e+02     3.361250e-04
   2.447131e+02     3.351800e-04
   2.449498e+02     3.342450e-04
   2.451866e+02     3.333100e-04
   2.454233e+02     3.323900e-04
   2.456601e+02     3.314700e-04
   2.458968e+02     3.305600e-04
   2.461336e+02     3.296500e-04
   2.463704e+02     3.287450e-04
   2.466071e+02     3.278400e-04
   2.468439e+02     3.269040e-04
   2.470624e+02     3.260400e-04
   2.472992e+02     3.251550e-04
   2.475359e+02     3.242700e-04
   2.477727e+02     3.233900e-04
   2.480094e+02     3.225100e-04
   2.482462e+02     3.216000e-04
   2.484647e+02     3.207600e-04
   2.487015e+02     3.198950e-04
   2.489382e+02     3.190300e-04
   2.491750e+02     3.181408e-04
   2.493935e+02     3.173200e-04
   2.496303e+02     3.164700e-04
   2.498670e+02     3.156200e-04
   2.500856e+02     3.148136e-04
   2.503223e+02     3.139400e-04
   2.505591e+02     3.130716e-04
   2.507776e+02     3.122700e-04
   2.510144e+02     3.114450e-04
   2.512511e+02     3.106200e-04
   2.514697e+02     3.098328e-04
   2.517064e+02     3.089800e-04
   2.519250e+02     3.082024e-04
   2.521617e+02     3.073600e-04
   2.523803e+02     3.065920e-04
   2.526170e+02     3.057600e-04
   2.528356e+02     3.049968e-04
   2.530723e+02     3.041700e-04
   2.532909e+02     3.034164e-04
   2.535276e+02     3.026000e-04
   2.537462e+02     3.018512e-04
   2.539829e+02     3.010400e-04
   2.542015e+02     3.002960e-04
   2.544382e+02     2.994900e-04
   2.546568e+02     2.987250e-04
   2.548753e+02     2.979600e-04
   2.551121e+02     2.971800e-04
   2.553306e+02     2.964600e-04
   2.555674e+02     2.956800e-04
   2.557859e+02     2.949600e-04
   2.560044e+02     2.942200e-04
   2.562230e+02     2.934800e-04
   2.564597e+02     2.927104e-04
   2.566783e+02     2.920000e-04
   2.568968e+02     2.912992e-04
   2.571336e+02     2.905400e-04
   2.573521e+02     2.898150e-04
   2.575707e+02     2.890900e-04
   2.577892e+02     2.883700e-04
   2.580077e+02     2.876500e-04
   2.582445e+02     2.869064e-04
   2.584630e+02     2.862200e-04
   2.586816e+02     2.855150e-04
   2.589001e+02     2.848100e-04
   2.591187e+02     2.841050e-04
   2.593372e+02     2.834000e-04
   2.595740e+02     2.826772e-04
   2.597925e+02     2.820100e-04
   2.600111e+02     2.813200e-04
   2.602296e+02     2.806300e-04
   2.604481e+02     2.799450e-04
   2.606667e+02     2.792600e-04
   2.608852e+02     2.785800e-04
   2.611038e+02     2.779000e-04
   2.613223e+02     2.772250e-04
   2.615409e+02     2.765500e-04
   2.617594e+02     2.758850e-04
   2.619779e+02     2.752200e-04
   2.621965e+02     2.745550e-04
   2.624150e+02     2.738900e-04
   2.626336e+02     2.732350e-04
   2.628521e+02     2.725800e-04
   2.630707e+02     2.719250e-04
   2.632892e+02     2.712700e-04
   2.634895e+02     2.706530e-04
   2.637081e+02     2.699800e-04
   2.639266e+02     2.693400e-04
   2.641452e+02     2.687000e-04
   2.643637e+02     2.680600e-04
   2.645822e+02     2.674200e-04
   2.648008e+02     2.667626e-04
   2.650011e+02     2.661600e-04
   2.652197e+02     2.655400e-04
   2.654382e+02     2.649200e-04
   2.656567e+02     2.642783e-04
   2.658571e+02     2.636900e-04
   2.660756e+02     2.630750e-04
   2.662942e+02     2.624600e-04
   2.665127e+02     2.618287e-04
   2.667130e+02     2.612500e-04
   2.669316e+02     2.606500e-04
   2.671501e+02     2.600500e-04
   2.673687e+02     2.594291e-04
   2.675690e+02     2.588600e-04
   2.677875e+02     2.582443e-04
   2.679879e+02     2.576800e-04
   2.682064e+02     2.570950e-04
   2.684249e+02     2.565100e-04
   2.686253e+02     2.559504e-04
   2.688438e+02     2.553400e-04
   2.690624e+02     2.547400e-04
   2.692627e+02     2.541900e-04
   2.694812e+02     2.535900e-04
   2.696816e+02     2.530400e-04
   2.699001e+02     2.524452e-04
   2.701004e+02     2.519000e-04
   2.703190e+02     2.513104e-04
   2.705193e+02     2.507700e-04
   2.707379e+02     2.501857e-04
   2.709382e+02     2.496500e-04
   2.711567e+02     2.490709e-04
   2.713571e+02     2.485400e-04
   2.715756e+02     2.479609e-04
   2.717759e+02     2.474300e-04
   2.719945e+02     2.468613e-04
   2.721948e+02     2.463400e-04
   2.724133e+02     2.457713e-04
   2.726137e+02     2.452500e-04
   2.728140e+02     2.447335e-04
   2.730326e+02     2.441700e-04
   2.732329e+02     2.436583e-04
   2.734514e+02     2.431000e-04
   2.736518e+02     2.425650e-04
   2.738521e+02     2.420300e-04
   2.740706e+02     2.414822e-04
   2.742710e+02     2.409800e-04
   2.744713e+02     2.404778e-04
   2.746898e+02     2.399300e-04
   2.748902e+02     2.394100e-04
   2.750905e+02     2.388900e-04
   2.752908e+02     2.383974e-04
   2.755094e+02     2.378600e-04
   2.757097e+02     2.373500e-04
