#
# Oxygen free-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   1.949036e+02     1.952500e-04
   1.952314e+02     1.942677e-04
   1.955410e+02     1.933400e-04
   1.958506e+02     1.923950e-04
   1.961602e+02     1.914500e-04
   1.964698e+02     1.905250e-04
   1.967794e+02     1.896000e-04
   1.971072e+02     1.886640e-04
   1.974168e+02     1.877800e-04
   1.977264e+02     1.868850e-04
   1.980360e+02     1.859900e-04
   1.983274e+02     1.851367e-04
   1.986370e+02     1.842300e-04
   1.989466e+02     1.833650e-04
   1.992562e+02     1.825000e-04
   1.995658e+02     1.816500e-04
   1.998754e+02     1.808000e-04
   2.001668e+02     1.799855e-04
   2.004764e+02     1.791200e-04
   2.007860e+02     1.782700e-04
   2.010774e+02     1.774700e-04
   2.013870e+02     1.766355e-04
   2.016784e+02     1.758500e-04
   2.019880e+02     1.750500e-04
   2.022976e+02     1.742500e-04
   2.025890e+02     1.734650e-04
   2.028804e+02     1.726800e-04
   2.031900e+02     1.718815e-04
   2.034814e+02     1.711300e-04
   2.037910e+02     1.703470e-04
   2.040824e+02     1.696100e-04
   2.043738e+02     1.688827e-04
   2.046834e+02     1.681100e-04
   2.049747e+02     1.673750e-04
   2.052661e+02     1.666400e-04
   2.055575e+02     1.659100e-04
   2.058489e+02     1.651800e-04
   2.061403e+02     1.644867e-04
   2.064499e+02     1.637500e-04
   2.067413e+02     1.630450e-04
   2.070327e+02     1.623400e-04
   2.073241e+02     1.616500e-04
   2.076155e+02     1.609600e-04
   2.079069e+02     1.602750e-04
   2.081982e+02     1.595900e-04
   2.084714e+02     1.589368e-04
   2.087628e+02     1.582400e-04
   2.090542e+02     1.575750e-04
   2.093456e+02     1.569100e-04
   2.096370e+02     1.562550e-04
   2.099284e+02     1.556000e-04
   2.102016e+02     1.549758e-04
   2.104929e+02     1.543100e-04
   2.107843e+02     1.536545e-04
   2.110575e+02     1.530400e-04
   2.113489e+02     1.524150e-04
   2.116403e+02     1.517900e-04
   2.119135e+02     1.511900e-04
   2.122049e+02     1.505500e-04
