logT_1_zahb,logrho_1_zahb,logT_3_zahb,logrho_3_zahb,logT_10_zahb,logrho_10_zahb,logT_30_zahb,logrho_30_zahb,logT_1_heignite,logrho_1_heignite,logT_3_heignite,logrho_3_heignite,M_zams,logT_zams,logrho_zams,M_zahb,logT_zahb,logrho_zahb
7.989303712,4.196302097,7.739417574,3.863929807,7.614801014,1.601175295,7.778139638,1.251658032,7.706971501,2.187286647,7.604765772,3.582257186,,,,,,
7.990584256,4.198308912,7.74278239,3.873337917,7.614802376,1.601201341,7.778929832,1.255854837,7.70698105,2.190784971,7.607638975,3.597008771,,,,,,
7.992148073,4.200758085,7.745778534,3.881705978,7.614803058,1.601214364,7.77945584,1.258632036,7.70699311,2.195167033,7.610729357,3.612473334,,,,,,
7.993531016,4.20292879,7.748408415,3.888967927,7.614803398,1.601220875,7.780243666,1.26276727,7.707004015,2.199095511,7.613154634,3.624351842,,,,,,
7.994693697,4.204750327,7.753290553,3.902302139,7.614803597,1.601224673,7.781291878,1.268242178,7.707012818,2.202243508,7.615353738,3.634885084,,,,,,
7.996475752,4.207541721,7.758126791,3.915509853,7.614803725,1.601497176,7.782337531,1.273665265,7.707020697,2.205043441,7.617769199,3.646268037,,,,,,
7.99873853,4.211089396,7.761006356,3.923274752,7.614803867,1.602038813,7.783864467,1.281497539,7.707033661,2.209614153,7.620396847,3.658389212,,,,,,
8.000532661,4.213908234,7.765111449,3.934195689,7.614804079,1.60204281,7.786311768,1.293891782,7.707047992,2.214617869,7.623236674,3.671251957,,,,,,
8.00171004,4.215755432,7.769170265,3.944997707,7.61480442,1.602049206,7.789185576,1.308233955,7.707058572,2.218278462,7.625415393,3.680949454,,,,,,
8.002681733,4.217280711,7.771332753,3.950694478,7.6148051,1.602061998,7.791669571,1.320449158,7.707068165,2.221573232,7.627370784,3.689510445,,,,,,
8.003932646,4.219241018,7.773791518,3.957122253,7.614806462,1.602087581,7.794163505,1.332484446,7.707076761,2.224506705,7.629955575,3.700646654,,,,,,
8.005483898,4.221676561,7.778350512,3.968897272,7.614809184,1.602138743,7.79745423,1.348097823,7.707085372,2.227427004,7.632307697,3.710647682,,,,,,
8.006618186,4.22345809,7.784224079,3.98394602,7.614814629,1.602241054,7.800391335,1.361871193,7.70709666,2.231228108,7.634436325,3.719538354,,,,,,
8.007865117,4.225413385,7.788864556,3.995706621,7.61482552,1.602445626,7.802705485,1.372519345,7.707111666,2.236234823,7.63782864,3.733445651,,,,,,
8.009197453,4.227506685,7.792290282,4.004276875,7.614847301,1.602854566,7.806066484,1.387693026,7.707124037,2.240324301,7.641627944,3.748741543,,,,,,
8.010342221,4.229303533,7.795670275,4.012650957,7.614890865,1.603671636,7.809279589,1.402096982,7.707133746,2.243508606,7.644568745,3.760359531,,,,,,
8.011529047,4.231167467,7.800021473,4.023299064,7.614978001,1.605302549,7.81234167,1.415477376,7.707144498,2.247010437,7.647079018,3.770098928,,,,,,
8.012656154,4.232937481,7.804651899,4.034530193,7.615152316,1.608551592,7.815512444,1.429239856,7.707154116,2.250121633,7.650824469,3.784321138,,,,,,
8.013989631,4.235030665,7.808977584,4.044867061,7.615501183,1.614999523,7.817877048,1.439331947,7.707166831,2.2542029,7.65537307,3.801289421,,,,,,
8.015208931,4.236947675,7.813546825,4.055653139,7.615850925,1.621406925,7.820553145,1.450598911,7.707179585,2.258262941,7.659061975,3.814749348,,,,,,
8.016256311,4.238592367,7.817500365,4.06487841,7.616084393,1.625640272,7.824492456,1.466894634,7.707186746,2.260527115,7.662316665,3.826397147,,,,,,
8.017548485,4.240622073,7.821992421,4.075188761,7.616332858,1.630110395,7.828143148,1.48190733,7.707195463,2.263268764,7.664748517,3.834993526,,,,,,
8.018987569,4.242883057,7.826213094,4.084797005,7.616596491,1.634813342,7.83061306,1.491873245,7.70720834,2.267289932,7.666767546,3.842026338,,,,,,
8.020362561,4.245044727,7.829296015,4.091710765,7.616860729,1.639485341,7.833471254,1.503256167,7.707223064,2.271846942,7.669964154,3.853006328,,,,,,
8.021618083,4.247018112,7.834566228,4.103337244,7.617125623,1.644127514,7.836679445,1.515905745,7.70723425,2.275280519,7.6735268,3.865081455,,,,,,
8.023289847,4.249643155,7.840248426,4.115733016,7.617346965,1.647974991,7.840573426,1.53098746,7.707244798,2.278494911,7.676673957,3.875563962,,,,,,
8.025125041,4.25253081,7.844355933,4.124523981,7.617524358,1.651037388,7.844391377,1.545670258,7.707258635,2.282679262,7.679808086,3.885846962,,,,,,
8.027027579,4.255519969,7.848851504,4.134000131,7.61779093,1.655602628,7.847413661,1.557099935,7.707275642,2.287772072,7.682929662,3.89593793,,,,,,
8.028980774,4.258594831,7.853936892,4.144845973,7.618058583,1.66014789,7.850686062,1.569316762,7.707296252,2.293871835,7.685651714,3.90462589,,,,,,
8.030505976,4.260995076,7.858887912,4.154764507,7.618237314,1.663158859,7.85419963,1.582294354,7.707323781,2.301897385,7.6883637,3.913155934,,,,,,
8.031870115,4.263141643,7.862841926,4.162574942,7.618416425,1.666157557,7.858029778,1.596235476,7.707369076,2.314812494,7.692210984,3.925065133,,,,,,
8.033448175,4.265623195,7.866629771,4.169975503,7.618595922,1.669144263,7.861789128,1.609792194,7.707415173,2.327612924,7.695651084,3.93558705,,,,,,
8.034777735,4.267718793,7.872023508,4.180323197,7.618835407,1.673099507,7.864394691,1.619104384,7.707463936,2.340778394,7.698675595,3.944660978,,,,,,
8.035846593,4.269399962,7.87692575,4.18956335,7.619135633,1.678013461,7.867075229,1.628525439,7.707538497,2.360227223,7.703186505,3.957968893,,,,,,
8.037181936,4.271502184,7.880747505,4.196668726,7.619467128,1.683380277,7.871802231,1.644907495,7.707603622,2.376598642,7.706936612,3.968886273,,,,,,
8.038421629,4.273454529,7.884923547,4.204280194,7.619830453,1.689193718,7.87602788,1.659556335,7.707664637,2.391422033,7.709922988,3.977407509,,,,,,
8.039548339,4.275228808,7.889559024,4.21257544,7.620104263,1.693528768,7.879277084,1.67055416,7.707723717,2.405358201,7.713276442,3.986867186,,,,,,
8.041009569,4.277527753,7.894252701,4.220864177,7.620287218,1.696402338,7.883266048,1.683948496,7.707776425,2.417441791,7.718066894,4.000080269,,,,,,
8.042899163,4.280503826,7.898309975,4.227856861,7.620485889,1.699502775,7.886897407,1.696026281,7.707836364,2.430823333,7.722831543,4.013050489,,,,,,
8.04438014,4.282840188,7.902588714,4.235115995,7.620700444,1.702828015,7.891465116,1.71090167,7.707918302,2.448506008,7.725375351,4.019844364,,,,,,
8.04549498,4.284596129,7.907097257,4.242627319,7.620915601,1.706138734,7.895787702,1.724990049,7.707999012,2.465318249,7.728272105,4.02747394,,,,,,
8.046940545,4.286872882,7.910445345,4.251739343,7.621131363,1.709435127,7.899086558,1.735511969,7.708063566,2.478331069,7.732588258,4.038667754,,,,,,
8.048576713,4.289451926,7.912446233,4.254852976,7.621424981,1.713882577,7.904204493,1.751569779,7.708141443,2.493569053,7.736175234,4.04784972,,,,,,
8.050372066,4.292280837,7.914445413,4.257964379,7.621797688,1.719468013,7.909354627,1.767685454,7.708211941,2.506948234,7.739480621,4.056146822,,,,,,
8.051944791,4.294763722,7.916443105,4.261073897,7.622078596,1.723634145,7.912551843,1.777540176,7.708277683,2.519088269,7.742879277,4.064589871,,,,,,
8.053331359,4.296948596,7.918357302,4.264054504,7.622266296,1.726396428,7.914897094,1.784690028,7.708344561,2.531122199,7.746178697,4.07264103,,,,,,
8.055048874,4.299657446,7.920188028,4.266904885,7.622454446,1.729148708,7.918185424,1.794573087,7.708411278,2.542826478,7.750282635,4.082518192,,,,,,
8.056565096,4.302051153,7.921701792,4.269264017,7.622643044,1.731891074,7.922525242,1.807539829,7.70849654,2.557364016,7.754342747,4.092116638,,,,,,
8.05802875,4.3043591,7.922897952,4.271126783,7.62286359,1.735077069,7.927171914,1.821216737,7.708590674,2.572912971,7.759583668,4.104248025,,,,,,
8.059636322,4.306897039,7.924690696,4.273914492,7.623116448,1.738703078,7.931057707,1.832585785,7.708686442,2.588210575,7.765186283,4.116955773,,,,,,
8.061264688,4.309466376,7.926426285,4.276622669,7.623401796,1.742760553,7.935260498,1.844593243,7.708793953,2.604809806,7.769041907,4.125531098,,,,,,
8.062663485,4.311677805,7.927503231,4.278300338,7.623720098,1.747244915,7.940107264,1.858390753,7.708882358,2.618031638,7.771844116,4.131667121,,,,,,
8.063626544,4.313197899,7.929117696,4.280812024,7.624039631,1.751702914,7.943191855,1.867079021,7.708963895,2.629897005,7.776000177,4.140618766,,,,,,
8.064585621,4.314712994,7.931272033,4.284168876,7.62436039,1.756134828,7.946594477,1.876463292,7.709076066,2.645738484,7.780832801,4.150857982,,,,,,
8.065229012,4.315729482,7.9334271,4.28752739,7.62465018,1.760102628,7.952649277,1.892926743,7.709186771,2.660869254,7.786335557,4.162235322,,,,,,
8.065597671,4.316311777,7.934985814,4.289960707,7.624908538,1.763611117,7.958289286,1.908193868,7.709265327,2.671312696,7.791531649,4.172772913,,,,,,
8.065912233,4.316808456,7.935945201,4.291456162,7.625167667,1.767103359,7.962230097,1.918618661,7.709368829,2.68471536,7.795333443,4.18031895,,,,,,
8.066243957,4.317332379,7.937383945,4.293696169,7.625427564,1.770579491,7.96565172,1.927582732,7.709471991,2.697711271,7.800151142,4.189703435,,,,,,
8.06654188,4.317802875,7.938825352,4.295946289,7.625688224,1.774039646,7.970497552,1.939972584,7.709543462,2.706501271,7.804629635,4.1982683,,,,,,
8.066804017,4.318216941,7.939786168,4.297444392,7.625949643,1.777483912,7.97577258,1.953438273,7.709662211,2.720740729,7.808913675,4.206295082,,,,,,
8.066966657,4.318473835,7.941227265,4.299688693,7.626211815,1.780912428,7.980836002,1.965987366,7.709781932,2.734681136,7.814036366,4.21570942,,,,,,
8.067088985,4.318667029,7.94295204,4.302379966,7.626474736,1.784325338,7.985383152,1.977733759,7.709872211,2.744915936,7.818301566,4.223398966,,,,,,
8.067197371,4.318838223,7.944477691,4.304759551,7.626705452,1.787299776,7.988174611,1.984549854,7.70998488,2.757380299,7.821380915,4.228863912,,,,,,
8.067261371,4.318939307,7.946004939,4.307141898,7.627002666,1.791102371,7.990599689,1.990453822,7.710117465,2.771630501,7.826018328,4.237253808,,,,,,
8.067305627,4.319009204,7.94753395,4.309527269,7.627301185,1.794892087,7.992661707,1.995465206,7.710296652,2.790213125,7.832272846,4.24767875,,,,,,
8.067343419,4.319068893,7.94872321,4.311384475,7.627533809,1.797823072,7.995691126,2.002786502,7.710450486,2.805608267,7.837268528,4.255854231,,,,,,
8.067377466,4.319122666,7.949570481,4.312706511,7.627800399,1.801159604,7.999604719,2.013744791,7.71054948,2.815249998,7.842051674,4.263571114,,,,,,
8.067407971,4.319170845,7.950841764,4.314688084,7.628067707,1.804481745,8.002769145,2.021888416,7.710682864,2.827952168,7.848854325,4.274299154,,,,,,
8.067429319,4.319204562,7.952540482,4.317339204,7.628335726,1.807788425,8.005269464,2.028261788,7.710843865,2.842887651,7.855005249,4.283884787,,,,,,
8.067445918,4.319230778,7.954242309,4.31999552,7.628604453,1.811080397,8.007688063,2.034330072,7.7110464,2.861094782,7.859746399,4.291223732,,,,,,
8.067462097,4.319256332,7.955583395,4.322091039,7.628873881,1.814357765,8.010008647,2.040200386,7.711230147,2.877108155,7.864853043,4.2991502,,,,,,
8.067475269,4.319277135,7.956560413,4.323616333,7.629144005,1.817620634,8.012410985,2.046150683,7.711354892,2.887698047,7.870444966,4.307808828,,,,,,
8.067487158,4.319295913,7.957538668,4.325143672,7.629414819,1.820869106,8.014885975,2.052258149,7.711496837,2.899481003,7.876005057,4.316456335,,,,,,
8.067497256,4.319311862,7.958518216,4.326673147,7.629686318,1.824103284,8.017658301,2.059013155,7.711677314,2.9140578,7.880742068,4.323810768,,,,,,
8.067504332,4.319323038,7.959988736,4.328966464,7.629958496,1.827323268,8.020705265,2.066456136,7.711913274,2.9324428,7.888207122,4.335324285,,,,,,
,,7.961956307,4.332039383,7.630231347,1.830529158,8.023259344,2.072716704,7.712138403,2.949303817,7.897632531,4.35000296,,,,,,
,,7.963437537,4.334356082,7.630504866,1.833721054,8.025334565,2.077790725,7.712288623,2.960190416,7.903930836,4.359854868,,,,,,
,,7.964426133,4.335900395,7.630847565,1.837689272,8.027284636,2.082563953,7.712437366,2.970691622,7.908477381,4.366914954,,,,,,
,,7.965910793,4.338216806,7.631157161,1.84124703,8.029112223,2.087035837,7.712666421,2.986364556,7.913455025,4.374662471,,,,,,
,,7.967578284,4.340824467,7.631363898,1.843607342,8.030435072,2.090283829,7.71294741,3.004863694,7.917403626,4.380820854,,,,,,
,,7.968927584,4.342932972,7.631605505,1.846350651,8.031260493,2.092304505,7.713192921,3.020446968,7.919635906,4.384302993,,,,,,
,,7.970280711,4.345047686,7.631882277,1.849474036,8.032494659,2.095318525,7.713415637,3.034140156,7.921009089,4.386440534,,,,,,
,,7.971637877,4.347168941,7.632159684,1.852584006,8.033877765,2.098711535,7.713622946,3.046538825,7.922382373,4.38857843,,,,,,
,,7.972999301,4.349297084,7.632437718,1.855680654,8.035001569,2.101464596,7.713886606,3.061831716,7.923755846,4.390716822,,,,,,
,,7.974365216,4.351432483,7.632716375,1.858764073,8.036175305,2.104339625,7.714160214,3.077209186,7.92547236,4.393387232,,,,,,
,,7.976077856,4.354107832,7.632995648,1.861834354,8.037398342,2.107337146,7.714335399,3.086791066,7.927533886,4.396597654,,,,,,
,,7.978145223,4.357340767,7.633275533,1.864891588,8.038514949,2.110076207,7.714536688,3.097558054,7.929382552,4.399478561,,,,,,
,,7.979705931,4.359785125,7.633556023,1.867935865,8.039526385,2.112556164,7.714894597,3.116102757,7.931017178,4.402024809,,,,,,
,,7.980749053,4.361416749,7.633907357,1.871721186,8.040643139,2.115293015,7.715290696,3.135833206,7.932652934,4.404573106,,,,,,
,,7.982317905,4.363867562,7.634224623,1.875115292,8.041863976,2.118287705,7.715609515,3.151124118,7.934289998,4.407123734,,,,,,
,,7.983922447,4.366381332,7.634436437,1.877367378,8.043239761,2.121659872,7.715873902,3.163442031,7.935562889,4.409109032,,,,,,
,,7.985026313,4.368108575,7.634754612,1.880729687,8.044768279,2.125411304,7.716179629,3.177280174,7.936469541,4.410521886,,,,,,
,,7.986687626,4.370704545,7.635180192,1.885191575,8.045940858,2.128296315,7.716542703,3.193218663,7.937829613,4.412639014,,,,,,
,,7.988411695,4.373406631,7.635488235,1.888396457,8.046761777,2.130311949,7.7169037,3.208541343,7.939646336,4.415470621,,,,,,
,,7.989628463,4.375311258,7.63567763,1.890355802,8.04778505,2.13282158,7.717233703,3.222137026,7.941465688,4.418306693,,,,,,
,,7.990851403,4.377225741,7.635962059,1.893282759,8.049008571,2.135826933,7.717524834,3.233807186,7.942898884,4.42054331,,,,,,
,,7.992080826,4.379150571,7.636342317,1.897169298,8.050196121,2.138745179,7.717920294,3.249208209,7.943942751,4.422170849,,,,,,
,,7.993158839,4.380839224,7.636723537,1.901034561,8.051348128,2.141576137,7.718260888,3.262102838,7.944987713,4.423800218,,,,,,
,,7.994082173,4.382285091,7.637105709,1.904878762,8.052635252,2.144737036,7.718557368,3.273032617,7.946033831,4.425431514,,,,,,
,,7.995472572,4.384459875,7.637488818,1.90870209,8.05405577,2.14822956,7.718857093,3.283846455,7.94760389,4.427876772,,,,,,
,,7.997344789,4.387392339,7.637872853,1.912504733,8.055439333,2.151632794,7.719113296,3.292891583,7.949703829,4.431152162,,,,,,
,,7.999235807,4.390354727,7.6382578,1.916286876,8.056786444,2.154946552,7.719565265,3.308430893,7.951284096,4.433620661,,,,,,
,,8.000869689,4.39291658,7.638595434,1.919580638,8.05800527,2.157947831,7.720055733,3.324774077,7.952338528,4.435265677,,,,,,
,,8.00223601,4.395057589,7.638885319,1.922390659,8.059097323,2.160635378,7.720386463,3.335483177,7.953921664,4.437732414,,,,,,
,,8.003614069,4.397217248,7.639175698,1.925189418,8.060185835,2.163314757,7.720822517,3.349230265,7.955699124,4.440508513,,,,,,
,,8.005004637,4.399396773,7.639466567,1.927976992,8.061270847,2.165986061,7.721285716,3.363443691,7.957136964,4.442752456,,,,,,
,,8.006120885,4.401147874,7.63975792,1.930753457,8.062532142,2.169088459,7.721808863,3.378977807,7.958578475,4.44500237,,,,,,
,,8.006953614,4.402453311,7.640195593,1.934893537,8.063967638,2.172624354,7.722516166,3.399246732,7.960023881,4.447258606,,,,,,
,,8.008209759,4.404420506,7.640732374,1.939926713,8.065040219,2.17527303,7.723046572,3.413929819,7.961473415,4.449521533,,,,,,
,,8.010093188,4.407372323,7.641172713,1.944017704,8.065753503,2.177030648,7.723550331,3.427448288,7.962927324,4.451791538,,,,,,
,,8.012199089,4.410675047,7.641466894,1.946732493,8.066819904,2.179652812,7.724027519,3.439947741,7.964749738,4.45463458,,,,,,
,,8.013747848,4.413108262,7.641810143,1.949879451,8.068235978,2.183143636,7.724337741,3.447896219,7.966948753,4.45806891,,,,,,
,,8.014705943,4.414611252,7.642301686,1.954353387,8.069294192,2.185758825,7.724808363,3.459704596,7.968608217,4.460664666,,,,,,
,,8.016155755,4.416882931,7.642794434,1.958798426,8.069997974,2.187494394,7.725442535,3.475198487,7.969717071,4.462396846,,,,,,
,,8.017978535,4.419744284,7.643411757,1.964310353,8.071051126,2.190086059,7.72600295,3.488509356,7.971384375,4.464997953,,,,,,
,,8.019681547,4.42241697,7.644155243,1.970871693,8.072449865,2.193536847,7.726659375,3.503634657,7.973089028,4.467665192,,,,,,
,,8.021419607,4.425145085,7.644901246,1.97737062,8.073842664,2.196973851,7.7272662,3.517262061,7.974261471,4.469497346,,,,,,
,,8.023197076,4.427935504,7.64564969,1.98380814,8.074997987,2.199829796,7.727820034,3.529351502,7.976025543,4.472250171,,,,,,
,,8.024482286,4.429956314,7.646775417,1.993330353,8.075918232,2.202101611,7.728428316,3.54233318,7.977855602,4.475114748,,,,,,
,,8.025237175,4.431141668,7.648160369,2.004823511,8.077294402,2.205489606,7.729045899,3.555160013,7.979146826,4.477133282,,,,,,
,,8.026382133,4.432937847,7.649803843,2.018119888,8.079006363,2.209721301,7.72971581,3.568740811,7.980444296,4.479161788,,,,,,
,,8.028125171,4.435674152,7.651587306,2.0322005,8.080596251,2.213649471,7.730226542,3.578858169,7.98174834,4.481200781,,,,,,
,,8.030113375,4.438797362,7.65350582,2.046912408,8.08178418,2.2165928,7.730827491,3.590496143,7.98289153,4.482989213,,,,,,
,,8.031633444,4.441189087,7.655438426,2.061365174,8.082574117,2.218545315,7.731632025,3.605693463,7.983870509,4.484520212,,,,,,
,,8.03262341,4.442744613,7.657607022,2.077089343,8.083756029,2.221459732,7.732380455,3.61945905,7.985344398,4.486822492,,,,,,
,,8.034141598,4.445127191,7.659789843,2.09252961,8.085100926,2.224790268,7.733070218,3.631823967,7.987328411,4.489926,,,,,,
,,8.035856671,4.447825848,7.661039166,2.101168688,8.086216658,2.227549821,7.733648203,3.64198127,7.98933165,4.493060086,,,,,,
,,8.037200446,4.449938189,7.662289647,2.109668215,8.087329197,2.230302034,7.734195498,3.651406997,7.991061924,4.495769581,,,,,,
,,8.038603176,4.452143492,7.664170092,2.122213641,8.088438586,2.233047002,7.735080416,3.666296779,7.992508467,4.498033327,,,,,,
,,8.040078637,4.454463457,7.666528325,2.137574615,8.089378191,2.235374833,7.735982489,3.681109572,7.993967073,4.500316224,,,,,,
,,8.041665918,4.456959484,7.668579614,2.150638205,8.090149262,2.237283332,7.736616711,3.691279506,7.995438554,4.502619545,,,,,,
,,8.042970563,4.459013835,7.670474276,2.162422772,8.091303128,2.240132632,7.737296272,3.701958965,7.99661948,4.504469717,,,,,,
,,8.043883727,4.460450216,7.672215693,2.173078478,8.092726164,2.243658868,7.738281963,3.717085807,7.997500312,4.505848752,,,,,,
,,8.045533652,4.463041095,7.673640617,2.181642266,8.094034347,2.246898937,7.73936928,3.733346387,7.998828785,4.507926428,,,,,,
,,8.047708219,4.466469386,7.675857805,2.194713219,8.095338376,2.250129474,7.740201543,3.745492095,8.0008201,4.511043196,,,,,,
,,8.049052581,4.468587591,7.678237407,2.208488987,8.096636603,2.253346421,7.740830132,3.754490111,8.003045845,4.51452929,,,,,,
,,8.049875465,4.469883671,7.679980249,2.218379346,8.09792911,2.256549901,7.741678559,3.766392156,8.004682202,4.51709685,,,,,,
,,8.050369658,4.470661869,7.681721933,2.228101432,8.099217681,2.25974436,7.742891083,3.783011293,8.00569428,4.518682438,,,,,,
,,8.050657803,4.471115538,7.684095912,2.241107124,8.10050238,2.26292995,7.74388929,3.796392086,8.007225482,4.521078413,,,,,,
,,8.050873547,4.471455137,7.686155316,2.252228136,8.101674938,2.265840172,7.744525252,3.804747063,8.009150026,4.524095567,,,,,,
,,8.051092106,4.471799212,7.688011324,2.262047919,8.102736284,2.268473006,7.745461969,3.816812588,8.010947585,4.526912919,,,,,,
,,8.051260794,4.47206479,7.690220168,2.273580367,8.104323507,2.272397656,7.746700245,3.832449697,8.012781607,4.529787867,,,,,,
,,8.051367016,4.472232019,7.692384521,2.284676441,8.106008689,2.276591983,7.747627202,3.843921007,8.014656665,4.532727608,,,,,,
,,8.051433915,4.472337335,7.695134558,2.298511163,8.107266318,2.279714196,7.748519878,3.854733042,8.016012079,4.534856061,,,,,,
,,8.051476051,4.472403669,7.697880765,2.312090873,8.109146249,2.284363483,7.750003918,3.872293829,8.016808079,4.536104317,,,,,,
,,8.051502593,4.472445452,7.699838457,2.321612547,8.110913416,2.288774596,7.75158709,3.890596326,8.01801521,4.537995488,,,,,,
,,8.051519312,4.472471771,7.701986398,2.331879982,8.111947533,2.291344063,7.752860252,3.904931837,8.019852459,4.540875848,,,,,,
,,8.051533355,4.472493877,7.70432584,2.342933144,8.11297943,2.293908482,7.754037175,3.917912432,8.021947484,4.544162509,,,,,,
,,,,7.706852076,2.354643509,8.114009144,2.296467933,7.755009131,3.92847306,8.023548754,4.546678745,,,,,,
,,,,7.709372585,2.366188656,8.115136411,2.29926855,7.75622705,3.941408834,8.024591405,4.548314885,,,,,,
,,,,7.711305502,2.374904757,8.116360625,2.30231267,7.757627543,3.956060085,8.026190086,4.550820388,,,,,,
,,,,7.71398364,2.386786391,8.117581879,2.305350077,7.758732682,3.967399211,8.027995598,4.553657652,,,,,,
,,,,7.716687696,2.398656584,8.118800229,2.308380906,7.759638913,3.976569079,8.029409905,4.555877915,,,,,,
,,,,7.719327312,2.410017068,8.120216468,2.311900149,7.760645685,3.986596733,8.030885945,4.558195391,,,,,,
,,,,7.722524755,2.423596052,8.12182917,2.31591402,7.761767535,3.997639302,8.03243817,4.560632813,,,,,,
,,,,7.725742324,2.437020745,8.123033156,2.318919386,7.763193305,4.011389762,8.034107639,4.56325459,,,,,,
,,,,7.729066862,2.450667517,8.123830942,2.320905782,7.76453542,4.024195128,8.035479522,4.565411993,,,,,,
,,,,7.731902074,2.462147665,8.125025356,2.323872421,7.765794209,4.035938658,8.036439594,4.566920147,,,,,,
,,,,7.734019211,2.470611162,8.126561339,2.327699838,7.767341282,4.050187546,8.038173953,4.569639891,,,,,,
,,,,7.736828881,2.481669264,8.12804052,2.331385368,7.768552232,4.061178847,8.040459107,4.573237858,,,,,,
,,,,7.740642978,2.49649903,8.129147607,2.334151154,7.76963453,4.070852302,8.041871476,4.575460297,,,,,,
,,,,7.744398264,2.510867482,8.129884448,2.33598773,7.770487176,4.078419893,8.042735852,4.57681993,,,,,,
,,,,7.747287622,2.52178793,8.130987906,2.338731822,7.771358925,4.086046397,8.043254916,4.577636204,,,,,,
,,,,7.749802143,2.53114935,8.132355989,2.342145373,7.772847013,4.098916677,8.043557544,4.578112042,,,,,,
,,,,7.752185831,2.539960473,8.133620899,2.34530008,7.774655459,4.114326902,8.043784124,4.578468221,,,,,,
,,,,7.754934824,2.549971847,8.134883352,2.348449342,7.77595555,4.125291797,8.044013653,4.578829083,,,,,,
,,,,7.758700668,2.56354446,8.136143416,2.35159332,7.776892143,4.133063175,8.044190803,4.579107613,,,,,,
,,,,7.762992495,2.578767941,8.137350804,2.354607511,7.778411341,4.145508867,8.044302352,4.579282992,,,,,,
,,,,7.766408535,2.590777427,8.138505789,2.357490484,7.780149378,4.159602594,8.044372604,4.57939344,,,,,,
,,,,7.768965233,2.599620452,8.13974956,2.360593833,7.781431143,4.169871426,8.044416853,4.579463005,,,,,,
,,,,7.772232748,2.610806554,8.141081822,2.363920734,7.78252282,4.178504446,8.044444725,4.579506823,,,,,,
,,,,7.77619387,2.624198944,8.142411756,2.367242569,7.784026324,4.190248971,8.044462281,4.579534425,,,,,,
,,,,7.779408084,2.634986465,8.143739443,2.370559541,7.785688682,4.203116146,8.044477028,4.579557607,,,,,,
,,,,7.78206757,2.643776678,8.144780118,2.37316494,7.787418055,4.216290654,,,,,,,,
,,,,7.785239929,2.654181465,8.145534577,2.375050445,7.788962742,4.22796649,,,,,,,,
,,,,7.787867926,2.662735476,8.146664778,2.377868326,7.790296291,4.237897896,,,,,,,,
,,,,7.791002237,2.672791315,8.147976753,2.38115265,7.791836541,4.249262061,,,,,,,,
,,,,7.795645817,2.687538156,8.14909374,2.38394578,7.793378123,4.260520483,,,,,,,,
,,,,7.799723087,2.700378786,8.150766192,2.388113314,7.795094766,4.272895354,,,,,,,,
,,,,7.80225422,2.708256602,8.152433358,2.392300197,7.796552336,4.283344963,,,,,,,,
,,,,7.805273988,2.717531349,8.153537938,2.39506436,7.797863105,4.2926039,,,,,,,,
,,,,7.809267974,2.729713428,8.154641443,2.397826343,7.799327825,4.30289429,,,,,,,,
,,,,7.813221094,2.741632049,8.155743926,2.400586277,7.800487926,4.310978825,,,,,,,,
,,,,7.816528063,2.751518044,8.156841535,2.403334584,7.801851074,4.320368732,,,,,,,,
,,,,7.820892908,2.764329699,8.157934327,2.406071256,7.803815362,4.333777304,,,,,,,,
,,,,7.825341256,2.777361053,8.159026273,2.408806309,7.805680656,4.346424157,,,,,,,,
,,,,7.828681784,2.786977537,8.16011743,2.411539878,7.807307264,4.357309765,,,,,,,,
,,,,7.832311829,2.797348238,8.161066849,2.413921027,7.809270917,4.370307439,,,,,,,,
,,,,7.836369463,2.808791628,8.16187458,2.415945178,7.811066737,4.382133838,,,,,,,,
,,,,7.840238703,2.819640503,8.163085083,2.418970945,7.812268765,4.38997667,,,,,,,,
,,,,7.843315,2.828174094,8.164561938,2.422676845,7.813596373,4.398551244,,,,,,,,
,,,,7.846210128,2.836154373,8.165900942,2.42603449,7.815246623,4.409157084,,,,,,,,
,,,,7.849828312,2.846023218,8.167239305,2.429391267,7.817037014,4.420560714,,,,,,,,
,,,,7.854323018,2.858205499,8.168577141,2.432747462,7.818661673,4.430861143,,,,,,,,
,,,,7.85745229,2.866646195,8.169816757,2.435859968,7.819982955,4.43916734,,,,,,,,
,,,,7.86055414,2.874886537,8.170958066,2.438724286,7.821699596,4.449855052,,,,,,,,
,,,,7.865393047,2.887651308,8.17222663,2.441905861,7.823686295,4.462182591,,,,,,,,
,,,,7.869328836,2.897968049,8.173622882,2.44541149,7.82521323,4.471607453,,,,,,,,
,,,,7.87365845,2.909093655,8.1750192,2.448918083,7.826472994,4.479320547,,,,,,,,
,,,,7.878388836,2.92119483,8.176415734,2.452426017,7.82807875,4.489084744,,,,,,,,
,,,,7.881802664,2.929790298,8.177783426,2.455862955,7.8300136,4.500802527,,,,,,,,
,,,,7.886037921,2.940304583,8.179122295,2.459227531,7.831765136,4.511370939,,,,,,,,
,,,,7.890651474,2.951636801,8.180461793,2.462594419,7.833345466,4.520839133,,,,,,,,
,,,,7.894254278,2.960371139,8.181802069,2.465963994,7.835633926,4.534412296,,,,,,,,
,,,,7.89742939,2.967969942,8.182898353,2.468725284,7.837965034,4.548295882,,,,,,,,
,,,,7.901281157,2.97707398,8.18374952,2.470865922,7.839417817,4.556893255,,,,,,,,
