M_1_zahb,L_1_zahb,M_3_zahb,L_3_zahb,M_10_zahb,L_10_zahb,M_30_zahb,L_30_zahb
0.850860445,40.59165272,2.994376606,109.5453401,9.645021922,9612.387098,24.64089227,369833.0032
0.850765199,40.59165289,2.994245397,109.5453393,9.635096633,9612.387262,24.62516102,369831.0403
0.850661396,40.59165307,2.994109779,109.5453384,9.627795399,9612.387385,24.61459906,369829.7173
0.850551684,40.59165326,2.993969611,109.5453375,9.614833735,9612.387605,24.60665898,369828.7183
0.850493224,40.59165337,2.993824314,109.5453366,9.603140192,9612.387807,24.595316,369827.2782
0.850432429,40.59165348,2.993674149,109.5453355,9.596778711,9612.387918,24.58851022,369826.4114
0.850306447,40.59165371,2.993518957,109.5453345,9.58666402,9612.388097,24.57943584,369825.2473
0.850171766,40.59165395,2.993358184,109.5453334,9.574179036,9612.388321,24.57036146,369824.0753
0.85002682,40.59165423,2.993192038,109.5453322,9.56443298,9612.388498,24.55901848,369822.596
0.849949357,40.59165438,2.993020347,109.5453309,9.551377137,9612.388738,24.54591114,369820.8668
0.849869027,40.59165453,2.992842929,109.5453296,9.543735425,9612.388881,24.53381224,369819.2557
0.849698195,40.59165486,2.992659245,109.5453283,9.531601387,9612.389109,24.52305767,369817.8427
0.849607064,40.59165504,2.992469447,109.5453268,9.524495334,9612.389245,24.51364741,369816.5665
0.849515932,40.59165522,2.992273338,109.5453253,9.517389281,9612.389381,24.50554948,369815.4602
0.849319831,40.59165561,2.992070714,109.5453237,9.503247544,9612.389656,24.49729155,369814.3224
0.849108779,40.59165604,2.991861042,109.5453221,9.491150989,9612.389894,24.48903362,369813.1747
0.848995923,40.59165628,2.991644419,109.5453203,9.480057343,9612.390115,24.47802304,369811.6232
0.848878932,40.59165652,2.991420623,109.5453185,9.466463425,9612.39039,24.47251776,369810.8445
0.848757587,40.59165677,2.991189126,109.5453165,9.456433723,9612.390595,24.46150718,369809.2625
0.848633082,40.59165704,2.990949979,109.5453145,9.440526282,9612.390924,24.45049661,369807.7052
0.848384072,40.59165758,2.990702939,109.5453124,9.429280223,9612.39116,24.43398075,369805.3881
0.848135061,40.59165812,2.990447752,109.5453101,9.414898091,9612.391465,24.42709914,369804.3458
0.847886051,40.59165868,2.990183894,109.5453078,9.402988726,9612.39172,24.42297017,369803.7167
0.847761546,40.59165896,2.989911355,109.5453053,9.388526676,9612.392034,24.41436696,369802.3872
0.847637041,40.59165925,2.98962986,109.5453027,9.373821994,9612.392358,24.40541848,369800.9841
0.847388031,40.59165983,2.989339124,109.5453,9.35062082,9612.392876,24.39647,369799.5602
0.84713902,40.59166041,2.98903862,109.5452971,9.327097644,9612.393412,24.38975864,369798.4809
0.84689001,40.59166101,2.988728274,109.5452941,9.31036806,9612.393799,24.38528439,369797.7558
0.846641,40.59166162,2.988407776,109.545291,9.293903898,9612.394185,24.37521735,369796.0895
0.84639199,40.59166223,2.988076805,109.5452877,9.27516295,9612.394631,24.36962455,369795.1563
0.84614298,40.59166286,2.98773482,109.5452842,9.255550046,9612.395103,24.35620183,369792.9595
0.845888128,40.59166351,2.987381686,109.5452806,9.242375539,9612.395425,24.34578905,369791.1862
0.845633276,40.59166417,2.987017054,109.5452768,9.232683982,9612.395663,24.33407469,369789.1548
0.845378425,40.59166484,2.986640368,109.5452728,9.215248915,9612.396096,24.32821752,369788.0752
0.845123573,40.59166551,2.986251445,109.5452686,9.194264921,9612.396623,24.32236034,369786.9808
0.84461387,40.5916669,2.985849901,109.5452642,9.175008878,9612.397114,24.31650316,369785.8712
0.844359018,40.5916676,2.985435162,109.5452595,9.16414428,9612.397394,24.31064598,369784.7458
0.844104167,40.59166832,2.985006996,109.5452547,9.153279682,9612.397676,24.30478881,369783.6041
0.843594464,40.59166977,2.984564986,109.5452496,9.133495279,9612.398194,24.29905307,369782.47
0.843339612,40.59167051,2.984100293,109.5452441,9.103456958,9612.398993,24.2950245,369781.6653
0.84308476,40.59167127,2.983600125,109.5452381,9.085357867,9612.399481,24.28696736,369780.0194
0.842575057,40.59167279,2.983060895,109.5452316,9.067264375,9612.399975,24.27891023,369778.3384
0.842065354,40.59167435,2.982497587,109.5452246,9.053080524,9612.400365,24.27085309,369776.6205
0.841543744,40.59167599,2.981916173,109.5452172,9.028082631,9612.401062,24.26548166,369775.4602
0.841282939,40.59167681,2.981316095,109.5452095,9.004737853,9612.401721,24.25876738,369773.9807
0.841022134,40.59167765,2.980696778,109.5452014,8.984825917,9612.40229,24.25473882,369773.0832
0.840500523,40.59167936,2.980057629,109.5451928,8.945312512,9612.403438,24.24936739,369771.867
0.839978913,40.59168109,2.979398042,109.5451839,8.913751766,9612.404373,24.24265311,369770.314
0.839457303,40.59168286,2.978717388,109.5451744,8.899024082,9612.404814,24.23862454,369769.3716
0.838935693,40.59168466,2.978015024,109.5451645,8.868786899,9612.40573,24.23325312,369768.0931
0.838414083,40.5916865,2.977290287,109.545154,8.846957623,9612.4064,24.22653884,369766.4586
0.838153277,40.59168743,2.976542496,109.545143,8.82159598,9612.407187,24.21713884,369764.1956
0.837892472,40.59168837,2.975770951,109.5451315,8.807196982,9612.407639,24.20972581,369762.3312
0.837358729,40.59169031,2.974974931,109.5451194,8.785608646,9612.408321,24.20263483,369760.5019
0.836824985,40.59169229,2.974153697,109.5451066,8.756898894,9612.409239,24.19318018,369758.0228
0.836291242,40.5916943,2.973306487,109.5450932,8.725561937,9612.410255,24.1860892,369756.0683
0.83602437,40.59169532,2.972432522,109.5450791,8.700747015,9612.41107,24.18136188,369754.7074
0.835757498,40.59169635,2.971530997,109.5450643,8.673605801,9612.411972,24.17663456,369753.3228
0.835223754,40.59169843,2.970601089,109.5450487,8.639133373,9612.413132,24.17190723,369751.9138
0.834690011,40.59170053,2.969641952,109.5450324,8.6238461,9612.413652,24.16717991,369750.48
0.833622524,40.59170485,2.968652716,109.5450152,8.591803274,9612.414753,24.16245259,369749.0204
0.833076418,40.5917071,2.96763249,109.5449972,8.562172998,9612.415784,24.1589071,369747.9116
0.832530313,40.59170939,2.966580359,109.5449782,8.539386723,9612.416585,24.15299794,369746.0181
0.831438102,40.59171406,2.965495384,109.5449583,8.485782661,9612.4185,24.14590696,369743.6792
0.830891997,40.59171645,2.964376602,109.5449374,8.453945325,9612.419656,24.14117964,369742.0984
0.830345891,40.59171886,2.963223027,109.5449155,8.438509718,9612.420221,24.13637977,369740.4633
0.82925368,40.59172379,2.962033646,109.5448925,8.406755078,9612.421395,24.13394357,369739.6265
0.828136285,40.59172896,2.960807423,109.5448683,8.376758703,9612.422517,24.12907116,369737.919
0.827577588,40.59173159,2.959543294,109.5448429,8.335611345,9612.424076,24.12663495,369737.0584
0.82701889,40.59173425,2.958240173,109.5448163,8.297717711,9612.425532,24.12176254,369735.3019
0.825901495,40.59173968,2.956896943,109.5447883,8.265545126,9612.426784,24.11689013,369733.5125
0.8247841,40.59174523,2.955512463,109.544759,8.248665358,9612.427446,24.11079962,369731.2847
0.824212579,40.59174812,2.954085566,109.5447282,8.20790898,9612.429061,24.10470911,369729.0013
0.823641057,40.59175104,2.952615054,109.5446959,8.149112321,9612.431432,24.09861859,369726.6605
0.822498014,40.59175697,2.951099704,109.5446621,8.124517877,9612.432438,24.09496429,369725.1955
0.821354971,40.59176304,2.949538264,109.5446265,8.087147905,9612.433981,24.09130998,369723.7102
0.820211928,40.59176924,2.947929452,109.5445893,8.047534612,9612.435637,24.08765567,369722.2045
0.819042769,40.59177571,2.946271958,109.5445503,8.026783465,9612.436513,24.08521947,369721.1927
0.817873611,40.59178231,2.944564443,109.5445093,7.990003364,9612.43808,24.08278326,369720.1718
0.816704452,40.59178904,2.942805536,109.5444664,7.942866978,9612.440114,24.07791085,369718.085
0.816119873,40.59179246,2.940993837,109.5444214,7.895550566,9612.442187,24.07547465,369717.0373
0.815535294,40.5917959,2.939127914,109.5443743,7.862905358,9612.443633,24.07060223,369714.8954
0.814339551,40.59180306,2.937206303,109.5443249,7.810632153,9612.44598,24.06572982,369712.7177
0.813143807,40.59181035,2.935227511,109.5442731,7.753735583,9612.448576,24.06329362,369711.6261
0.811948064,40.59181778,2.93319001,109.5442189,7.726410327,9612.449837,24.06085741,369710.5256
0.810752321,40.59182534,2.93109224,109.5441621,7.699085072,9612.451108,24.05684449,369708.6828
0.80952952,40.59183321,2.928932608,109.5441026,7.637526549,9612.454009,24.05283157,369706.8166
0.80830672,40.59184123,2.926709489,109.5440403,7.596192526,9612.455985,24.04881864,369704.9275
0.807070154,40.59184948,2.92442122,109.543975,7.571867269,9612.457158,24.04480572,369703.0161
0.805833588,40.59185787,2.922066108,109.5439067,7.52443035,9612.459469,24.04079279,369701.0832
0.804597022,40.5918664,2.919642422,109.5438352,7.49783664,9612.460777,24.03677987,369699.1293
0.803360456,40.59187507,2.917148397,109.5437604,7.453055316,9612.463001,24.03276695,369697.1555
0.802735291,40.59187952,2.914582231,109.543682,7.409613801,9612.465183,24.02875402,369695.1627
0.802110125,40.59188399,2.911942086,109.5436001,7.37174344,9612.467107,24.0247411,369693.1518
0.800859794,40.59189306,2.909226087,109.5435143,7.333873078,9612.469049,24.02072817,369691.1242
0.798303118,40.59191204,2.906432319,109.5434246,7.27721107,9612.471991,24.01671525,369689.081
0.797024781,40.59192176,2.90355883,109.5433308,7.248117002,9612.473518,24.01270233,369687.024
0.795746443,40.59193164,2.900603629,109.5432326,7.194468802,9612.476363,24.0086894,369685.0121
0.794439623,40.59194189,2.897564681,109.54313,7.163801059,9612.478006,24.00467648,369682.9874
0.793132802,40.59195231,2.894439912,109.5430227,7.106349288,9612.48112,24.00066355,369680.9518
0.791825982,40.59196288,2.891227203,109.5429105,7.050853724,9612.484169,23.99665063,369678.9071
0.790519162,40.59197361,2.887924392,109.5427932,7.019491204,9612.48591,23.99196178,369676.5229
0.787847602,40.59199605,2.884529269,109.5426706,6.970459186,9612.488659,23.98961735,369675.2938
0.786511823,40.59200753,2.881039577,109.5425425,6.905131697,9612.492372,23.98727293,369674.0645
0.785176043,40.59201917,2.877453009,109.5424086,6.869669164,9612.494411,23.9849285,369672.8353
0.783810827,40.59203125,2.873767209,109.5422687,6.803818923,9612.498245,23.98258407,369671.607
0.782445611,40.5920435,2.869979765,109.5421225,6.770965775,9612.500178,23.98023965,369670.3803
0.779715179,40.59206853,2.866088213,109.5419699,6.738112628,9612.502127,23.97789522,369669.1557
0.778320051,40.59208161,2.862090031,109.5418104,6.695689448,9612.504665,23.9755508,369667.934
0.776924923,40.59209487,2.857982641,109.5416438,6.622681124,9612.509093,23.97320637,369666.7159
0.775529795,40.59210831,2.853763402,109.5414699,6.588905283,9612.511165,23.97086194,369665.5023
0.774134667,40.59212195,2.849429617,109.5412883,6.530094881,9612.514813,23.96851752,369664.2939
0.772709151,40.59213608,2.844978523,109.5410987,6.473695667,9612.518356,23.96617309,369663.0918
0.771283636,40.59215041,2.840407296,109.5409008,6.424479044,9612.521484,23.96382867,369661.8967
0.768432605,40.59217967,2.835713044,109.5406942,6.370923129,9612.524927,23.96148424,369660.7096
0.76697623,40.59219493,2.830892812,109.5404785,6.339367093,9612.526974,23.95913981,369659.5317
0.765519854,40.59221041,2.825943578,109.5402534,6.278291363,9612.530979,23.95679539,369658.3639
0.762575771,40.59224233,2.820862249,109.5400185,6.228624662,9612.534274,23.95445096,369657.2075
0.76110373,40.59225863,2.815645664,109.5397734,6.172136713,9612.538066,23.95210654,369656.0635
0.759631689,40.59227515,2.810290594,109.5395176,6.133062813,9612.540715,23.94741768,369653.9269
0.756656275,40.59230922,2.804793737,109.5392508,6.080867382,9612.54429,23.94507326,369652.8495
0.753617265,40.59234498,2.799151717,109.5389724,6.051084707,9612.546348,23.94272883,369651.7617
0.752097759,40.59236324,2.793361089,109.5386819,6.019559189,9612.54854,23.94038441,369650.6936
0.750578254,40.59238174,2.787418332,109.538379,5.969307685,9612.552066,23.93803998,369649.6468
0.747474718,40.59242029,2.78131985,109.538063,5.897203404,9612.557195,23.93569555,369648.623
0.74592295,40.59243998,2.775061974,109.5377335,5.839092278,9612.561384,23.93335113,369647.6243
0.744371182,40.59245993,2.768640958,109.5373898,5.781799892,9612.565566,23.9310067,369646.6526
0.741202203,40.59250149,2.762052978,109.5370314,5.707894948,9612.571038,23.92866228,369645.7099
0.739617713,40.59252271,2.755294138,109.5366577,5.671113422,9612.573791,23.92631785,369644.7985
0.738033223,40.59254422,2.748360459,109.5362681,5.602692095,9612.578974,23.92397342,369643.9209
0.734797892,40.59258902,2.741247889,109.5358618,5.543056687,9612.583552,23.92049006,369642.7506
0.731562561,40.59263507,2.733952297,109.5354383,5.475004122,9612.588849,23.91821217,369642.0233
0.729911272,40.59265907,2.726469475,109.5349969,5.425209403,9612.592772,23.91479535,369645.8037
0.728259983,40.59268341,2.718795136,109.5345367,5.352533264,9612.598577,23.91137852,369649.7323
0.726608694,40.59270809,2.710924918,109.534057,5.314013495,9612.601687,23.90910064,369652.4284
0.724957404,40.59273311,2.702854381,109.5335571,5.27360946,9612.604977,23.90796169,369653.7926
0.721586696,40.59278523,2.694579011,109.5330361,5.216582491,9612.609672,23.90568381,369656.5582
0.718215987,40.59283884,2.686094216,109.5324932,5.163151645,9612.614124,23.90340593,369659.4035
0.716496135,40.5928668,2.677395331,109.5319274,5.130162045,9612.616896,23.90112804,369662.3325
0.714776283,40.59289516,2.668477619,109.5313379,5.076954082,9612.621413,23.89885016,369665.3491
0.71305643,40.59292392,2.659336271,109.5307237,5.003129397,9612.627771,23.89657228,369668.4574
0.711336578,40.59295311,2.654651339,109.5304051,4.934080576,9612.633811,23.89429439,369671.6619
0.707827027,40.5930139,2.649966407,109.5300839,4.898753398,9612.636933,23.89201651,369674.9671
0.706072252,40.59304501,2.64036308,109.5294173,4.837756799,9612.642387,23.88973862,369678.3779
0.704317476,40.59307657,2.630521276,109.528723,4.78370027,9612.647282,23.88746074,369681.8994
0.702527363,40.59310924,2.62043592,109.5279997,4.740801452,9612.651207,23.88518286,369685.5369
0.700737249,40.59314241,2.610101871,109.5272465,4.695289724,9612.655414,23.88290497,369689.2959
0.698947136,40.59317608,2.599513933,109.526462,4.61859872,9612.662615,23.88062709,369693.1825
0.697157023,40.59321026,2.594090393,109.5260552,4.547572045,9612.669396,23.8783492,369697.2028
0.693505311,40.59328151,2.588666853,109.5256451,4.516392033,9612.672403,23.87607132,369701.3634
0.691679455,40.59331802,2.577555325,109.5247944,4.440159875,9612.679867,23.87379344,369705.6714
0.689853599,40.5933551,2.566173994,109.5239087,4.401474369,9612.683699,23.87151555,369710.134
0.686129617,40.59343244,2.554517457,109.5229865,4.377010252,9612.686139,23.87037661,369712.4427
0.684267626,40.59347211,2.542580269,109.5220265,4.316699425,9612.69223,23.86923767,369714.7927
0.682405635,40.59351242,2.536468607,109.5215289,4.262154512,9612.697815,23.86809873,369717.1849
0.680507129,40.59355421,2.530356944,109.5210272,4.228963904,9612.701247,23.86695978,369719.6205
0.678608622,40.59359669,2.517841961,109.519987,4.195773295,9612.704708,23.8646819,369724.5927
0.67481161,40.59368369,2.505029764,109.5189044,4.140048005,9612.710597,23.86240402,369729.755
0.672876222,40.59372927,2.491914769,109.5177777,4.087787579,9612.716196,23.86012613,369735.1194
0.670940834,40.59377566,2.485203067,109.5171939,4.031514376,9612.722317,23.85784825,369736.9807
0.669005446,40.59382288,2.471622644,109.5159979,3.997523813,9612.726052,23.85670931,369738.329
0.668037752,40.59384682,2.457725354,109.5147534,3.95591773,9612.730675,23.85557036,369740.0139
0.667070058,40.59387097,2.450696786,109.5141162,3.927442842,9612.733868,23.85329248,369744.5518
0.665097438,40.59392085,2.436314294,109.5127958,3.869356419,9612.740482,23.85215354,369747.6234
0.663124818,40.59397167,2.421600769,109.5114224,3.842103373,9612.743613,23.8510146,369751.2616
0.661152197,40.59402344,2.406550528,109.5099939,3.814850326,9612.74677,23.84987565,369755.5092
0.659179577,40.5940762,2.398854207,109.5092541,3.755969934,9612.753709,23.84873671,369760.4037
0.657178822,40.59413076,2.391157886,109.5085082,3.718083114,9612.758226,23.84606445,369774.4795
0.655178067,40.5941864,2.375417162,109.5069632,3.681563067,9612.76263,23.8433922,369792.6474
0.653158448,40.5942437,2.359322678,109.5053568,3.638020256,9612.767956,23.84205607,369803.3787
0.651138828,40.59430219,2.351095725,109.5045252,3.606962258,9612.771795,23.84071994,369815.201
0.649100266,40.59436247,2.342868772,109.5036866,3.57590426,9612.775675,23.83804768,369842.1042
0.648080985,40.59439312,2.326049797,109.5019503,3.546926915,9612.779331,23.83671155,369857.7009
0.647061704,40.5944241,2.308860128,109.5001455,3.517949571,9612.783026,23.83537542,369873.4075
0.645004124,40.59448761,2.300077149,109.4992115,3.495517399,9612.78591,23.83403929,369891.2573
0.642946544,40.59455254,2.29129417,109.4982696,3.473085226,9612.788819,23.83270317,369909.2197
0.641908209,40.59458592,2.273346363,109.4963201,3.429718274,9612.79454,23.83136704,369929.3048
0.640869873,40.59461968,2.255011187,109.4942944,3.399069092,9612.798626,23.83003091,369949.5032
0.639831538,40.59465383,2.245647179,109.4932465,3.366387595,9612.80304,23.82869478,369971.7894
0.638793202,40.59468839,2.236283171,109.4921896,3.329538282,9612.808097,23.82735865,369994.1883
0.636697369,40.5947593,2.217156898,109.4900029,3.295357341,9612.812852,23.82602252,370018.6299
0.634601536,40.59489157,2.197627017,109.4877314,3.256463029,9612.818362,23.82468639,370043.1824
0.633010415,40.5950279,2.187657632,109.4865568,3.233871205,9612.821581,23.82335026,370069.7257
0.632214855,40.59510672,2.177688246,109.485372,3.204990043,9612.825757,23.82201414,370096.3772
0.631419295,40.59519235,2.157335385,109.4829216,3.171295355,9612.830712,23.82067801,370124.9626
0.629828174,40.59538325,2.146949356,109.4816549,3.153813146,9612.832229,23.81934188,370153.6529
0.628237053,40.5955987,2.136563326,109.4803771,3.136330937,9612.832084,23.81800575,370184.2171
0.626626607,40.59584029,2.115367059,109.477735,3.106165882,9612.828038,23.81666962,370214.8826
0.625016161,40.59610432,2.093741691,109.474992,3.072412364,9612.817985,23.81533349,370247.3603
0.623405714,40.59638978,2.08271207,109.4735745,3.048434859,9612.807387,23.81399736,370279.9353
0.621795268,40.59669584,2.07168245,109.4721445,3.033909814,9612.799597,23.81266123,370314.2605
0.620708703,40.5969137,2.049184708,109.469189,3.019384769,9612.790793,23.8113251,370348.6787
0.619622138,40.59714052,2.037714347,109.467662,2.998105423,9612.776084,23.80998898,370384.7856
0.618535573,40.59737621,2.026243987,109.4661215,2.976826077,9612.759186,23.80865285,370420.981
0.617449008,40.59762069,2.002855979,109.4629384,2.947417379,9612.732228,23.80731672,370458.8058
0.616624342,40.59781209,1.990936271,109.4612944,2.932201324,9612.716515,23.80598059,370496.7118
0.615799675,40.59800853,1.979016562,109.4596356,2.915564106,9612.697978,23.80421948,370549.0475
0.614150343,40.59841639,1.960824078,109.4570755,2.896393518,9612.674829,23.80245838,370601.3684
0.61250101,40.59884454,1.94856217,109.4553305,2.877222931,9612.649703,23.79893617,370710.1471
0.611676344,40.59906638,1.929968034,109.4526544,2.865601345,9612.63346,23.79717507,370764.607
0.610851678,40.59929336,1.917417915,109.4508278,2.85397976,9612.616456,23.79541396,370818.9383
0.609182796,40.59976837,1.904751758,109.4489675,2.836781816,9612.589897,23.79365286,370872.9119
0.608348355,40.60001399,1.885519474,109.4461106,2.828182843,9612.575941,23.79189176,370926.3376
0.607513914,40.600265,1.872561499,109.4441638,2.819583871,9612.56154,23.78836955,371031.3763
0.606679473,40.6005214,1.859486192,109.4421813,2.808201742,9612.541792,23.78484734,371132.6364
0.605845032,40.60078324,1.846293222,109.4401625,2.796819613,9612.521231,23.78308624,371181.4955
0.60417615,40.60132306,1.826297281,109.4370675,2.783995664,9612.497069,23.78132513,371229.2553
0.60305049,40.60169971,1.812808879,109.4349555,2.772508028,9612.474483,23.77956403,371275.8878
0.60192483,40.60208643,1.79920182,109.4328052,2.765615446,9612.460479,23.77780292,371321.3771
0.60079917,40.60248333,1.785475869,109.4306158,2.756926408,9612.442347,23.77428072,371409.1985
0.59967351,40.60289056,1.771630814,109.4283868,2.744644456,9612.415786,23.77251961,371451.6167
0.598819429,40.60320662,1.757666465,109.4261175,2.732362503,9612.388061,23.77075851,371492.0717
0.597965348,40.60352887,1.743582662,109.4238072,2.725198031,9612.371311,23.7689974,371532.2501
0.596257187,40.60419206,1.729379264,109.4214553,2.722127543,9612.364001,23.7672363,371570.5381
0.595403106,40.60453388,1.715056162,109.4190611,2.720592299,9612.360316,23.76547519,371608.5626
0.594549025,40.6048826,1.700613271,109.4166238,2.719057055,9612.356611,23.76371409,371644.7781
0.593694944,40.60523847,1.686050536,109.4141428,2.718289433,9612.354751,23.76195299,371680.7532
0.592840863,40.60560177,1.671367932,109.4116174,2.717521811,9612.352887,23.76019188,371715.005
0.591690588,40.60610327,1.656565463,109.4090468,2.717138,9612.351953,23.75843078,371749.0455
0.591115451,40.60635971,1.641643166,109.4064303,2.716754189,9612.351017,23.75666967,371781.4492
0.590540313,40.60662004,1.634122137,109.4051019,2.716562283,9612.350549,23.75490857,371813.6732
0.589390038,40.60715267,1.626601108,109.4037671,2.716370378,9612.350081,23.75314747,371844.345
0.588239763,40.60770278,1.611439394,109.4010565,2.716274425,9612.349846,23.75138636,371874.8714
0.587368415,40.6081322,1.596158162,109.3982978,2.716178472,9612.349612,23.74962526,371903.922
0.586497067,40.60857326,1.572997729,109.394065,2.716130496,9612.349495,23.74665012,371952.7265
0.585625719,40.60902675,1.557418578,109.3911824,2.71608252,9612.349377,23.74367499,371997.5986
0.584754371,40.60949356,1.549599282,109.3897248,2.716058531,9612.349319,23.74069985,372042.2805
0.583883023,40.60997451,1.5338421,109.3867653,2.716034543,9612.34926,23.73772472,372083.4038
0.583447349,40.61022063,1.517966661,109.3837537,2.716022549,9612.349231,23.73474958,372123.7563
0.583011675,40.61047058,1.50197334,109.380689,2.716010555,9612.349201,23.73177444,372162.4615
0.582355072,40.61085465,1.485862559,109.3775703,2.716004558,9612.349187,23.72879931,372199.6151
0.581698469,40.61124792,1.469634786,109.3743969,2.715998561,9612.349172,23.72731174,372217.7907
0.580385262,40.61206256,1.453290536,109.3711677,2.715995562,9612.349165,23.72582417,372235.2302
0.579501545,40.61263332,1.445060456,109.369529,2.715992564,9612.349157,23.72284904,372270.186
0.578617828,40.61322262,1.436830376,109.3678818,2.715991065,9612.349154,23.7198739,372302.3618
0.578175969,40.61352445,1.420254922,109.3645383,2.715989565,9612.34915,23.71392363,372365.099
0.57773411,40.61383106,1.403564845,109.3611364,2.715988816,9612.349148,23.7109485,372394.6157
0.576850393,40.61445876,1.386760872,109.357675,2.715988066,9612.349146,23.70797336,372423.091
0.575966676,40.61510638,1.369843785,109.3541531,2.715987691,9612.349145,23.70499823,372450.579
0.575082959,40.61577447,1.352814429,109.3505698,2.715987316,9612.349145,23.70202309,372477.1303
0.574199241,40.61646366,1.335673708,109.3469239,2.715987129,9612.349144,23.69904796,372503.3286
0.573752427,40.61682048,1.31842259,109.3432144,2.715986942,9612.349144,23.69607282,372527.4527
0.573305613,40.61718297,1.30106211,109.3394402,2.715986848,9612.349143,23.69309768,372551.9791
0.572411984,40.61792516,1.292327741,109.3375256,2.715986754,9612.349143,23.69012255,372574.5766
0.571518356,40.61869131,1.274805461,109.3336523,2.715986707,9612.349143,23.68714741,372597.5983
0.570624728,40.61948236,1.257176722,109.3297116,2.71598666,9612.349143,23.68417228,372618.8107
0.570177913,40.61988762,1.239442808,109.3257022,2.715986637,9612.349143,23.68119714,372640.4725
0.569731099,40.62029944,1.221605085,109.3216229,2.715986614,9612.349143,23.67822201,372660.433
0.568837471,40.6211429,1.203664998,109.3174725,2.715986602,9612.349143,23.67524687,372680.8642
0.568390656,40.62157493,1.194669548,109.315373,2.71598659,9612.349143,23.67227174,372699.6904
0.567943842,40.62201384,1.176578599,109.3111133,2.715986578,9612.349143,23.66632147,372737.0499
0.567497028,40.62245971,1.158389259,109.3067791,2.715986567,9612.349143,23.66037119,372772.4208
0.567050214,40.62291258,1.140103278,109.302369,2.715986555,9612.349143,23.65739606,372789.3619
0.566144184,40.62385242,1.121722504,109.2978815,2.715986543,9612.349143,23.65442092,372805.8737
0.565238153,40.62482156,1.112485693,109.2956052,2.71598652,9612.349143,23.65033939,372827.8821
0.564785138,40.62531725,1.09396667,109.2909987,2.715986473,9612.349143,23.64625786,372849.1653
0.564332123,40.62582032,1.075357923,109.2863108,2.715986379,9612.349142,23.64217632,372869.7694
0.563879108,40.62633077,1.056661664,109.2815397,2.715986192,9612.349142,23.63809479,372889.7381
0.563426093,40.62684861,1.037880213,109.2766836,2.715985817,9612.349141,23.63401326,372909.1119
0.562520063,40.62790627,1.019016013,109.2717407,2.715985068,9612.34914,23.62993172,372927.9281
0.562067048,40.62844619,1.000071624,109.2667088,2.715983568,9612.349137,23.62585019,372946.221
0.561614033,40.62899343,0.981049738,109.2615858,2.71598057,9612.349131,23.62176865,372964.0213
0.561161017,40.62954796,0.964344823,109.2570266,2.715974573,9612.349118,23.61768712,372981.3568
0.560708002,40.63010977,0.957169882,109.2550505,2.715962579,9612.349094,23.61360559,372998.2525
0.560254987,40.6306788,0.942784898,109.2510563,2.71593859,9612.349045,23.60952405,373014.7311
0.559801972,40.63125502,0.923548007,109.2456453,2.715890614,9612.348948,23.60544252,373030.813
0.559497067,40.63164688,0.913896882,109.2428992,2.715794661,9612.348752,23.60136099,373047.1181
0.559192161,40.63204195,0.894563657,109.2373347,2.715602756,9612.348362,23.59727945,373061.6496
0.558582351,40.63284167,0.884866962,109.2345102,2.715218945,9612.34758,23.59319792,373077.2265
0.557667635,40.63406493,0.867883267,109.2295083,2.714451323,9612.346012,23.58911638,373091.1209
0.557210277,40.63468708,0.845981766,109.2229511,2.712916079,9612.342862,23.58503485,373106.0391
0.556752919,40.63531616,0.836217802,109.2199862,2.709845591,9612.336504,23.58095332,373119.338
0.556143108,40.63616562,0.816666572,109.2139719,2.703704614,9612.323556,23.57279025,373146.6915
0.555533298,40.6370272,0.806879304,109.2109194,2.688843316,9612.290975,23.56462718,373172.9138
0.555228393,40.6374625,0.787262464,109.2047166,2.673982018,9612.256496,23.56054565,373185.5968
0.554923487,40.6379008,0.767607824,109.1983806,2.663214703,9612.230292,23.55646412,373198.0411
0.554308713,40.63879361,0.757771631,109.1951603,2.657831046,9612.216802,23.54830105,373222.3342
0.553693939,40.63969851,0.747920105,109.1919014,2.652447389,9612.203061,23.54013798,373245.7767
0.553386552,40.64015548,0.738068579,109.1886074,2.643208322,9612.178907,23.53605645,373257.6543
0.553079165,40.64061545,0.72820425,109.1852374,2.633969255,9612.153993,23.53197491,373268.2045
0.552771778,40.64107842,0.708465441,109.1780803,2.627421396,9612.135848,23.52789338,373279.7074
0.552464391,40.6415444,0.698587274,109.1741705,2.620873536,9612.117297,23.52381185,373289.9123
0.551849617,40.64248534,0.688709107,109.1700446,2.614325676,9612.098326,23.518599,373304.2608
0.551234844,40.64343826,0.678825021,109.1657004,2.607777817,9612.078923,23.51338615,373316.5516
0.550772523,40.64416272,0.668940936,109.1611393,2.601996448,9612.061422,23.50817331,373330.3462
0.550310202,40.64489392,0.649166894,109.1513597,2.596215078,9612.04357,23.50296046,373342.1606
0.549847881,40.64563182,0.639279169,109.1461219,2.58465234,9612.00684,23.49774762,373355.4418
0.54938556,40.6463764,0.629393237,109.140647,2.579510354,9611.990007,23.49253477,373366.8029
0.548920758,40.64713165,0.619507305,109.1349227,2.574368367,9611.972879,23.48210908,373390.9162
0.548455955,40.64789356,0.614568,109.1319628,2.564594751,9611.939621,23.47168339,373414.1359
0.547991153,40.64866208,0.609628695,109.1289344,2.554821134,9611.905257,23.46647054,373425.3761
