Age,Mass,14Nsurf
459345687.4,0.65411755,2.40E-03
459347952.5,0.65411755,2.40E-03
459350437.1,0.654117549,2.40E-03
459353207.8,0.654117549,2.40E-03
459356243.1,0.654117548,2.40E-03
459359547.7,0.654117548,2.40E-03
459363196.1,0.654117547,2.40E-03
459367139.2,0.654117547,2.40E-03
459371466.5,0.654117546,2.40E-03
459376168.9,0.654117546,2.40E-03
459381286.8,0.654117545,2.40E-03
459386811.1,0.654117545,2.40E-03
459392874.9,0.654117544,2.40E-03
459399356.2,0.654117544,2.40E-03
459406430.9,0.654117543,2.40E-03
459414034.8,0.654117543,2.40E-03
459422181.3,0.654117543,2.40E-03
459431006.5,0.654117542,2.40E-03
459440389,0.654117542,2.40E-03
459450452.5,0.654117541,2.40E-03
459461218.9,0.654117541,2.40E-03
459472584.8,0.65411754,2.40E-03
459484705.7,0.65411754,2.40E-03
459497558.9,0.654117539,2.40E-03
459511054.8,0.654117539,2.40E-03
459525321.5,0.654117539,2.40E-03
459540359.4,0.654117538,2.40E-03
459556053.6,0.654117538,2.40E-03
459572512.3,0.654117537,2.40E-03
459589702.3,0.654117537,2.40E-03
459607785.2,0.654117537,2.40E-03
459626547.4,0.654117536,2.40E-03
459646035.5,0.654117536,2.40E-03
459666469.8,0.654117536,2.40E-03
459687662,0.654117535,2.40E-03
459709602.6,0.654117535,2.40E-03
