Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot
5882206.286,28.25168893,7.37E-04,0,23475519.13,9.836430253,7.37E-04,0,358456386.8,2.998503739,7.11E-04,0,6129468.976,27.76048572,3.22E-03,0,23992348.99,9.799288976,1.55E-03,0,366241351.7,2.997992575,8.75E-04,0
5882396.388,28.25158747,7.37E-04,0,23501131.66,9.835995556,7.37E-04,0,358490636.3,2.998503393,7.11E-04,0,6129808.706,27.76019679,3.22E-03,0,24025190.42,9.798633739,1.56E-03,0,366279863.5,2.99799202,8.75E-04,0
5882571.248,28.25149088,7.37E-04,0,23521409.36,9.835646365,7.37E-04,0,358520977.4,2.998503084,7.11E-04,0,6130157.563,27.75990045,3.22E-03,0,24050368.64,9.798122908,1.56E-03,0,366313553.7,2.997991531,8.75E-04,0
5882747.977,28.25139015,7.37E-04,0,23537887.33,9.835358683,7.37E-04,0,358547887.8,2.998502809,7.11E-04,0,6130434.567,27.75967059,3.22E-03,0,24070628.07,9.797705744,1.56E-03,0,366343029.9,2.997991097,8.75E-04,0
5882944.222,28.25127518,7.37E-04,0,23551541.95,9.835117118,7.37E-04,0,358572340.1,2.998502557,7.11E-04,0,6130665.492,27.7594864,3.22E-03,0,24087186.23,9.797359772,1.56E-03,0,366369242.2,2.997990708,8.75E-04,0
5883175.636,28.25113632,7.37E-04,0,23563026.13,9.834911289,7.37E-04,0,358594643,2.998502325,7.11E-04,0,6130877.532,27.75932426,3.22E-03,0,24100655.22,9.797073798,1.56E-03,0,366393120.2,2.99799035,8.75E-04,0
5883469.249,28.25095649,7.37E-04,0,23572781.14,9.834734154,7.37E-04,0,358615417.3,2.998502109,7.11E-04,0,6131081.873,27.75917502,3.22E-03,0,24111979.79,9.796829904,1.56E-03,0,366414715.4,2.997990023,8.75E-04,0
5883822.668,28.25073822,7.37E-04,0,23581120.5,9.834580706,7.37E-04,0,358634145.7,2.998501913,7.11E-04,0,6131262.636,27.75904674,3.22E-03,0,24121615.08,9.796619434,1.56E-03,0,366434249.8,2.997989725,8.75E-04,0
5884131.388,28.25054964,7.37E-04,0,23588179.02,9.83444887,7.37E-04,0,358650609.7,2.998501741,7.11E-04,0,6131465.097,27.7589073,3.22E-03,0,24129872.82,9.796436456,1.56E-03,0,366451350.9,2.997989464,8.75E-04,0
5884373.226,28.2504063,7.37E-04,0,23594203.68,9.834334674,7.37E-04,0,358664188.1,2.998501599,7.11E-04,0,6131659.403,27.75877561,3.22E-03,0,24136990.28,9.796276423,1.56E-03,0,366465725.2,2.997989245,8.75E-04,0
5884570.261,28.25029406,7.37E-04,0,23599470.55,9.834233504,7.37E-04,0,358675775.8,2.99850148,7.11E-04,0,6131859.713,27.75864215,3.22E-03,0,24143149.26,9.796135838,1.56E-03,0,366477630.7,2.997989064,8.75E-04,0
5884750.733,28.25019592,7.37E-04,0,23604074.7,9.83414382,7.37E-04,0,358687021.7,2.998501366,7.11E-04,0,6132045.462,27.7585206,3.22E-03,0,24148490.22,9.796012012,1.56E-03,0,366489058.6,2.997988893,8.75E-04,0
5884909.88,28.25011264,7.37E-04,0,23608102.72,9.834064201,7.37E-04,0,358697732,2.998501258,7.11E-04,0,6132224.657,27.7584064,3.22E-03,0,24153130.63,9.79590268,1.56E-03,0,366500168.3,2.99798873,8.75E-04,0
5885047.862,28.25004271,7.37E-04,0,23611630.54,9.833993396,7.37E-04,0,358708088.2,2.998501156,7.11E-04,0,6132392.676,27.75830156,3.22E-03,0,24157146.13,9.795806444,1.56E-03,0,366510829.7,2.997988575,8.75E-04,0
5885164.416,28.24998447,7.37E-04,0,23614722.14,9.833930354,7.37E-04,0,358718327.4,2.998501056,7.11E-04,0,6132557.742,27.75820045,3.22E-03,0,24160647.96,9.795721066,1.56E-03,0,366521270.7,2.997988426,8.75E-04,0
5885279.255,28.24992709,7.37E-04,0,23617436.88,9.833874083,7.37E-04,0,358728767.6,2.998500955,7.11E-04,0,6132716.98,27.75810482,3.22E-03,0,24163721.69,9.795644846,1.56E-03,0,366531951.8,2.997988276,8.75E-04,0
5885402.016,28.2498654,7.37E-04,0,23619824.27,9.833823763,7.37E-04,0,358739778.2,2.99850085,7.12E-04,0,6132877.472,27.75801119,3.22E-03,0,24166419.01,9.795576779,1.56E-03,0,366543117,2.997988121,8.75E-04,0
5885542.222,28.24979445,7.37E-04,0,23621929.9,9.833778622,7.37E-04,0,358751702.8,2.998500737,7.12E-04,0,6133044.156,27.75791689,3.22E-03,0,24168768.63,9.795516338,1.56E-03,0,366555327.2,2.997987953,8.75E-04,0
5885707.491,28.2497103,7.37E-04,0,23623790.68,9.833738047,7.37E-04,0,358764953.9,2.998500611,7.12E-04,0,6133210.659,27.75782553,3.22E-03,0,24170826.54,9.795462399,1.56E-03,0,366568782,2.997987769,8.75E-04,0
5885914.214,28.24960484,7.37E-04,0,23625442.97,9.833701407,7.37E-04,0,358779606.9,2.99850047,7.12E-04,0,6133370.378,27.75774067,3.22E-03,0,24172641.47,9.795413945,1.56E-03,0,366583855.4,2.997987562,8.75E-04,0
5886166.621,28.24947728,7.37E-04,0,23626887.91,9.833668743,7.37E-04,0,358795493.7,2.998500316,7.13E-04,0,6133524.711,27.75766149,3.22E-03,0,24174247.11,9.795370303,1.56E-03,0,366600355.6,2.997987333,8.75E-04,0
5886494.248,28.24931435,7.37E-04,0,23628176.3,9.833639146,7.37E-04,0,358812400.9,2.998500148,7.13E-04,0,6133674.114,27.75758764,3.22E-03,0,24175641.56,9.795331593,1.56E-03,0,366617920.6,2.997987085,8.76E-04,0
5886807.871,28.24916022,7.37E-04,0,23629306.24,9.833612712,7.37E-04,0,358830485,2.998499963,7.13E-04,0,6133829.014,27.75751407,3.22E-03,0,24176868.16,9.795296943,1.56E-03,0,366636594.6,2.997986815,8.76E-04,0
5887091.981,28.24902367,7.37E-04,0,23630310.17,9.833588853,7.37E-04,0,358849934.7,2.998499759,7.14E-04,0,6133980.697,27.75744473,3.22E-03,0,24177945.52,9.795265955,1.56E-03,0,366656636.8,2.997986518,8.76E-04,0
5887351.253,28.24890384,7.37E-04,0,23631199.03,9.8335674,7.37E-04,0,358871104.1,2.998499531,7.14E-04,0,6134128.388,27.75737978,3.22E-03,0,24178893.14,9.795238243,1.56E-03,0,366678425.8,2.997986186,8.76E-04,0
5887607.954,28.2487896,7.37E-04,0,23631988.8,9.833548082,7.37E-04,0,358894226.3,2.998499275,7.14E-04,0,6134271.034,27.75731503,3.22E-03,0,24179727.62,9.795213469,1.56E-03,0,366702225.9,2.997985815,8.76E-04,0
5887836.546,28.24869075,7.37E-04,0,23632698.16,9.833530533,7.37E-04,0,358919450.5,2.998498989,7.14E-04,0,6134415.328,27.75705912,3.22E-03,0,24180473.13,9.795191051,1.56E-03,0,366728195,2.997985401,8.76E-04,0
5888047.128,28.24860287,7.37E-04,0,23633343.4,9.833514438,7.37E-04,0,358946860.8,2.998498671,7.15E-04,0,6134561.088,27.75626487,3.22E-03,0,24181130.84,9.79517107,1.56E-03,0,366756410.7,2.99798494,8.76E-04,0
5888249.929,28.24852127,7.37E-04,0,23633936.31,9.833499581,7.37E-04,0,358976524.2,2.998498319,7.15E-04,0,6134701.534,27.7554386,3.22E-03,0,24181741.15,9.7951524,1.56E-03,0,366786954,2.997984431,8.76E-04,0
5888449.849,28.24844389,7.37E-04,0,23634492.15,9.833485648,7.37E-04,0,359008331.8,2.998497933,7.15E-04,0,6134838.087,27.75464175,3.22E-03,0,24182307.14,9.795135037,1.56E-03,0,366819876.8,2.997983872,8.76E-04,0
5888640.642,28.24837302,7.37E-04,0,23635054.17,9.833471631,7.37E-04,0,359042409.1,2.998497512,7.16E-04,0,6134972.21,27.75386549,3.22E-03,0,24182856.61,9.79511821,1.56E-03,0,366855210.2,2.997983262,8.76E-04,0
5888823.566,28.2481749,7.37E-04,0,23635623.71,9.833457586,7.37E-04,0,359078791.3,2.998497054,7.16E-04,0,6135104.059,27.75310818,3.22E-03,0,24183439.35,9.795100498,1.57E-03,0,366892978.4,2.997982598,8.76E-04,0
5888998.034,28.24737105,7.37E-04,0,23636175.56,9.833444189,7.37E-04,0,359117406.4,2.99849656,7.16E-04,0,6135233.981,27.75236777,3.22E-03,0,24184012.63,9.795083316,1.57E-03,0,366933307.7,2.997981877,8.76E-04,0
5889164.345,28.24653381,7.37E-04,0,23636703.34,9.833431599,7.37E-04,0,359158185.7,2.998496029,7.16E-04,0,6135363.196,27.75163744,3.22E-03,0,24184566.58,9.795066983,1.57E-03,0,366976030.3,2.997981102,8.76E-04,0
5889322.15,28.24574811,7.37E-04,0,23637206.86,9.833419827,7.37E-04,0,359201007.1,2.998495463,7.16E-04,0,6135489.567,27.75092982,3.22E-03,0,24185096.25,9.795051674,1.57E-03,0,367021097.6,2.997980273,8.76E-04,0
5889471.013,28.24501433,7.37E-04,2,23637691.75,9.833408687,7.37E-04,2,359245629.4,2.998494864,7.16E-04,2,6135614.396,27.75023732,3.22E-03,2,24185605.13,9.795037254,1.57E-03,2,367068237.9,2.997979394,8.76E-04,2
5889548.469,28.24463544,7.37E-04,2,23638937.93,9.833381212,7.37E-04,2,359301763.5,2.998494099,7.16E-04,2,6135707.26,27.74972668,3.22E-03,2,24186914.43,9.79500166,1.57E-03,2,367127730.7,2.997978269,8.76E-04,2
5889622.375,28.24427561,7.37E-04,2,23640120.45,9.833356585,7.37E-04,2,359360054.8,2.998493292,7.16E-04,2,6135798.455,27.7492289,3.22E-03,2,24188164.38,9.794969687,1.57E-03,2,367190213.8,2.997977069,8.76E-04,2
5889695.533,28.24392112,7.37E-04,2,23641266.19,9.833333889,7.37E-04,2,359420207.4,2.998492445,7.16E-04,2,6135887.902,27.74874426,3.22E-03,2,24189383.54,9.79494018,1.57E-03,2,367254590.9,2.997975815,8.77E-04,2
5889766.926,28.24357677,7.37E-04,2,23642388.56,9.833312557,7.37E-04,2,359481687.1,2.998491567,7.16E-04,2,6135976.427,27.74826825,3.22E-03,2,24190578.29,9.794912555,1.57E-03,2,367320742.1,2.997974508,8.77E-04,2
5889837.204,28.24323936,7.37E-04,2,23643494.78,9.833292093,7.37E-04,2,359544278.3,2.998490659,7.16E-04,2,6136063.238,27.74780511,3.22E-03,2,24191751.39,9.794886289,1.57E-03,2,367388458.6,2.997973154,8.77E-04,2
5889906.282,28.24290922,7.37E-04,2,23644587.65,9.833272193,7.37E-04,2,359607206.4,2.998489734,7.16E-04,2,6136148.606,27.74735315,3.22E-03,2,24192905.2,9.794860911,1.57E-03,2,367457233.2,2.997971761,8.77E-04,2
5889974.975,28.2425824,7.37E-04,2,23645669.74,9.833252605,7.37E-04,2,359670292.3,2.998488794,7.16E-04,2,6136232.385,27.74691284,3.22E-03,2,24194043.45,9.794836038,1.57E-03,2,367526423.3,2.997970342,8.77E-04,2
5890042.755,28.24226137,7.37E-04,2,23646744.28,9.833233123,7.37E-04,2,359733241,2.998487843,7.16E-04,2,6136315.092,27.74648144,3.22E-03,2,24195170.44,9.794811376,1.57E-03,2,367595765.3,2.997968904,8.77E-04,2
5890109.756,28.24194544,7.37E-04,2,23647815.19,9.833213583,7.37E-04,2,359795977.5,2.998486884,7.16E-04,2,6136396.316,27.74606102,3.22E-03,2,24196292.64,9.794786658,1.57E-03,2,367664839.9,2.997967455,8.77E-04,2
5890175.701,28.24163586,7.37E-04,2,23648885.65,9.833193876,7.37E-04,2,359857577.2,2.99848593,7.16E-04,2,6136475.997,27.74565165,3.22E-03,2,24197414.14,9.79476173,1.57E-03,2,367733296.8,2.997966003,8.77E-04,2
5890240.047,28.24133511,7.37E-04,2,23649957.42,9.833173952,7.37E-04,2,359918142.4,2.998484981,7.16E-04,2,6136554.602,27.74525066,3.22E-03,2,24198538.38,9.794736499,1.57E-03,2,367800845,2.997964555,8.78E-04,2
5890303.858,28.24103817,7.37E-04,2,23651031.78,9.833153793,7.37E-04,2,359977512,2.998484039,7.16E-04,2,6136632.231,27.74485751,3.22E-03,2,24199666.35,9.794710956,1.57E-03,2,367867404.3,2.997963113,8.78E-04,2
5890367.534,28.24074316,7.37E-04,2,23652107.66,9.833133444,7.37E-04,2,360035704.3,2.998483105,7.16E-04,2,6136708.581,27.74447368,3.22E-03,2,24200796.92,9.794685167,1.57E-03,2,367932571,2.997961688,8.78E-04,2
5890430.742,28.24045159,7.37E-04,2,23653184.13,9.833112955,7.37E-04,2,360092518.4,2.998482184,7.16E-04,2,6136783.913,27.7440976,3.22E-03,2,24201928.74,9.79465921,1.57E-03,2,367996223.3,2.997960282,8.78E-04,2
5890492.293,28.24016892,7.37E-04,2,23654258.95,9.833092409,7.37E-04,2,360147912.8,2.998481276,7.16E-04,2,6136858.698,27.74372695,3.22E-03,2,24203059.35,9.794633201,1.57E-03,2,368058346.5,2.997958897,8.78E-04,2
5890554.06,28.23988647,7.37E-04,2,23655330.04,9.833071887,7.37E-04,2,360201723.8,2.998480383,7.16E-04,2,6136931.76,27.74336753,3.22E-03,2,24204186.15,9.794607254,1.57E-03,2,368118806.6,2.997957537,8.78E-04,2
5890615.237,28.23960792,7.37E-04,2,23656395.12,9.833051472,7.37E-04,2,360253971.7,2.998479508,7.16E-04,2,6137004.228,27.74301344,3.22E-03,2,24205306.6,9.794581481,1.57E-03,2,368177582.5,2.997956203,8.78E-04,2
5890675.008,28.23933689,7.37E-04,2,23657452.19,9.833031239,7.37E-04,2,360304771.6,2.998478648,7.16E-04,2,6137075.93,27.74266556,3.22E-03,2,24206418.38,9.794555984,1.57E-03,2,368234486.6,2.9979549,8.78E-04,2
5890734.625,28.23906771,7.37E-04,2,23658499.29,9.833011258,7.37E-04,2,360354112.8,2.998477805,7.16E-04,2,6137146.778,27.7423244,3.22E-03,2,24207519.45,9.79453085,1.57E-03,2,368289670.2,2.997953627,8.78E-04,2
5890794.205,28.23879983,7.37E-04,2,23659534.79,9.832991589,7.37E-04,2,360401843,2.998476981,7.16E-04,2,6137217.107,27.74198801,3.22E-03,2,24208607.94,9.794506154,1.57E-03,2,368343213.1,2.99795238,8.78E-04,2
5890852.585,28.23853843,7.37E-04,2,23660557.25,9.832972282,7.37E-04,2,360447986.9,2.998476177,7.16E-04,2,6137285.9,27.74166129,3.22E-03,2,24209682.19,9.794481966,1.57E-03,2,368394533.3,2.997951177,8.79E-04,2
5890911.998,28.23827353,7.37E-04,2,23661565.18,9.832953388,7.37E-04,2,360492796.4,2.998475389,7.16E-04,2,6137355.315,27.74133393,3.22E-03,2,24210741.09,9.794458332,1.57E-03,2,368444119.4,2.997950005,8.79E-04,2
5890969.349,28.23801886,7.37E-04,2,23662557.68,9.832934937,7.37E-04,2,360536134.9,2.99847462,7.16E-04,2,6137422.739,27.74101813,3.22E-03,2,24211783.57,9.794435292,1.57E-03,2,368492009.2,2.997948865,8.79E-04,2
5891026.459,28.23776632,7.37E-04,2,23663534.08,9.832916953,7.37E-04,2,360578212.5,2.998473867,7.16E-04,2,6137490.347,27.74070377,3.22E-03,2,24212808.47,9.794412893,1.57E-03,2,368538214.7,2.997947758,8.79E-04,2
5891083.282,28.23751609,7.37E-04,2,23664493.1,9.832899476,7.37E-04,2,360618812.2,2.998473134,7.16E-04,2,6137557.375,27.74039444,3.22E-03,2,24213815.33,9.794391148,1.57E-03,2,368582754.4,2.997946682,8.79E-04,2
5891139.231,28.23727072,7.37E-04,2,23665434.35,9.832882515,7.37E-04,2,360658121,2.998472418,7.16E-04,2,6137623.355,27.74009211,3.22E-03,2,24214803.19,9.79437009,1.57E-03,2,368625687.6,2.997945639,8.79E-04,2
5891195.101,28.23702671,7.37E-04,2,23666357.55,9.83286608,7.37E-04,2,360696177.1,2.998471719,7.16E-04,2,6137688.783,27.73979443,3.22E-03,2,24215772.04,9.794349717,1.57E-03,2,368667118.1,2.997944626,8.79E-04,2
5891250.694,28.23678492,7.37E-04,2,23667262.2,9.832850182,7.37E-04,2,360733038.5,2.998471037,7.16E-04,2,6137753.245,27.7395032,3.22E-03,2,24216720.97,9.794330057,1.57E-03,2,368707073.8,2.997943642,8.79E-04,2
5891305.912,28.23654575,7.37E-04,2,23668148.02,9.832834828,7.37E-04,2,360768727.3,2.998470372,7.16E-04,2,6137817.855,27.73921339,3.22E-03,2,24217650.27,9.794311093,1.57E-03,2,368745617.8,2.997942688,8.79E-04,2
5891361.552,28.23630575,7.37E-04,2,23669014.63,9.832820024,7.37E-04,2,360803213.4,2.998469724,7.16E-04,2,6137881.719,27.73892907,3.22E-03,2,24218559.19,9.794292848,1.57E-03,2,368782836.7,2.997941761,8.79E-04,2
5891415.609,28.23607353,7.37E-04,2,23669861.99,9.832805767,7.37E-04,2,360836647.5,2.998469091,7.16E-04,2,6137944.187,27.73865291,3.22E-03,2,24219448.21,9.794275298,1.57E-03,2,368818692.3,2.997940864,8.79E-04,2
5891469.452,28.2358432,7.37E-04,2,23670690,9.832792053,7.37E-04,2,360869070.1,2.998468472,7.16E-04,2,6138007.311,27.73837582,3.22E-03,2,24220317.24,9.794258437,1.57E-03,2,368853384,2.997939993,8.79E-04,2
5891523.26,28.23561401,7.37E-04,2,23671499.07,9.832778871,7.37E-04,2,360900480.6,2.998467869,7.16E-04,2,6138068.735,27.73810809,3.22E-03,2,24221166.35,9.794242264,1.57E-03,2,368886907,2.99793915,8.79E-04,2
5891576.669,28.23538746,7.37E-04,2,23672289.25,9.832766214,7.37E-04,2,360930909,2.998467281,7.16E-04,2,6138130.597,27.73784041,3.22E-03,2,24221996.13,9.794226747,1.57E-03,2,368919330.3,2.997938331,8.79E-04,2
5891629.097,28.23516599,7.37E-04,2,23673060.9,9.832754068,7.37E-04,2,360960418.3,2.998466706,7.16E-04,2,6138191.072,27.73758061,3.22E-03,2,24222806.95,9.794211872,1.57E-03,2,368950683.4,2.997937536,8.79E-04,2
5891681.977,28.23494353,7.37E-04,2,23673814.19,9.832742424,7.37E-04,2,360989044.7,2.998466145,7.16E-04,2,6138251.67,27.73732213,3.22E-03,2,24223598.16,9.794197645,1.57E-03,2,368981011.2,2.997936764,8.79E-04,2
5891735.505,28.2347194,7.37E-04,2,23674549.39,9.83273127,7.37E-04,2,361016823.6,2.998465598,7.16E-04,2,6138311.889,27.7370671,3.22E-03,2,24224370.01,9.794184044,1.57E-03,2,369010362.7,2.997936014,8.80E-04,2
5891787.091,28.23450424,7.37E-04,2,23675266.3,9.832720598,7.37E-04,2,361043909.3,2.99846506,7.16E-04,2,6138371.243,27.73681757,3.22E-03,2,24225122.32,9.794171057,1.57E-03,2,369038768.2,2.997935285,8.80E-04,2
5891838.655,28.23429003,7.37E-04,2,23675964.76,9.832710403,7.37E-04,2,361070174.9,2.998464536,7.16E-04,2,6138430.112,27.73657182,3.22E-03,2,24225855.01,9.794158673,1.57E-03,2,369066220.6,2.997934578,8.80E-04,2
5891890.857,28.23407419,7.37E-04,2,23676644.85,9.832700673,7.37E-04,2,361095581.3,2.998464026,7.16E-04,2,6138488.32,27.73633048,3.22E-03,2,24226567.84,9.794146885,1.57E-03,2,369092842,2.99793389,8.80E-04,2
5891942.084,28.23386315,7.37E-04,2,23677306.43,9.832691399,7.37E-04,2,361120243.7,2.998463528,7.16E-04,2,6138546.544,27.73609077,3.22E-03,2,24227261,9.794135672,1.57E-03,2,369118667.3,2.997933221,8.80E-04,2
5891992.753,28.23365538,7.37E-04,2,23677949.68,9.832682567,7.37E-04,2,361144231.7,2.998463041,7.16E-04,2,6138604.179,27.73585515,3.22E-03,2,24227937.18,9.794124975,1.57E-03,2,369143730.1,2.997932569,8.80E-04,2
5892043.108,28.23344968,7.37E-04,2,23678575.91,9.83267415,7.37E-04,2,361167578.5,2.998462565,7.16E-04,2,6138661.211,27.73562368,3.22E-03,2,24228597.38,9.794114766,1.57E-03,2,369168046.2,2.997931935,8.80E-04,2
5892094.257,28.2332417,7.37E-04,2,23679187.13,9.83266611,7.37E-04,2,361190290.4,2.998462099,7.16E-04,2,6138717.87,27.73539531,3.22E-03,2,24229241.37,9.794105035,1.57E-03,2,369191644.7,2.997931317,8.80E-04,2
5892145.009,28.23303612,7.37E-04,2,23679782.92,9.832658445,7.37E-04,2,361212383.2,2.998461644,7.16E-04,2,6138773.84,27.73517127,3.22E-03,2,24229869.11,9.794095768,1.57E-03,2,369214568.7,2.997930716,8.80E-04,2
5892194.251,28.23283753,7.37E-04,2,23680363.5,9.832651141,7.37E-04,2,361233906.8,2.998461198,7.16E-04,2,6138830.147,27.73494741,3.22E-03,2,24230480.81,9.79408695,1.57E-03,2,369236837.8,2.99793013,8.80E-04,2
5892243.445,28.23263995,7.37E-04,2,23680929.03,9.832644185,7.37E-04,2,361254917.7,2.998460761,7.16E-04,2,6138885.652,27.73472835,3.22E-03,2,24231076.78,9.794078565,1.57E-03,2,369258505.3,2.997929559,8.80E-04,2
5892292.836,28.23244241,7.37E-04,2,23681479.87,9.832637563,7.37E-04,2,361275384.6,2.998460333,7.16E-04,2,6138940.965,27.73451144,3.22E-03,2,24231657.34,9.794070593,1.57E-03,2,369279600.4,2.997929002,8.80E-04,2
5892341.938,28.23224688,7.37E-04,2,23682016.28,9.832631262,7.37E-04,2,361295317.8,2.998459915,7.16E-04,2,6138995.509,27.73429918,3.22E-03,2,24232222.89,9.794063016,1.57E-03,2,369300150.1,2.997928459,8.80E-04,2
5892391.117,28.23205182,7.37E-04,2,23682538.48,9.832625272,7.37E-04,2,361314775.8,2.998459505,7.16E-04,2,6139050.546,27.73408636,3.22E-03,2,24232773.75,9.794055817,1.57E-03,2,369320190.7,2.997927927,8.80E-04,2
5892439.517,28.23186067,7.37E-04,2,23683046.76,9.83261958,7.37E-04,2,361333770.8,2.998459103,7.16E-04,2,6139104.828,27.73387804,3.22E-03,2,24233310.41,9.794048978,1.57E-03,2,369339750.8,2.997927408,8.80E-04,2
5892487.919,28.23167033,7.37E-04,2,23683541.74,9.832614169,7.37E-04,2,361352331.5,2.998458709,7.16E-04,2,6139158.6,27.73367298,3.22E-03,2,24233833.23,9.794042483,1.57E-03,2,369358879.7,2.9979269,8.80E-04,2
5892535.987,28.23148205,7.37E-04,2,23684023.77,9.832609025,7.37E-04,2,361370490.5,2.998458322,7.16E-04,2,6139212.73,27.73346806,3.22E-03,2,24234342.56,9.794036271,1.57E-03,2,369377650,2.9979264,8.80E-04,2
5892584.193,28.23129406,7.37E-04,2,23684493.03,9.83260414,7.37E-04,2,361388296.2,2.998457941,7.16E-04,2,6139266.334,27.73326642,3.22E-03,2,24234838.81,9.794029444,1.57E-03,2,369396157.5,2.997925907,8.80E-04,2
5892631.698,28.23110953,7.37E-04,2,23684949.84,9.832598861,7.37E-04,2,361405813.3,2.998457565,7.16E-04,2,6139320.327,27.73306474,3.22E-03,2,24235322.38,9.794021631,1.57E-03,2,369414597.2,2.997925416,8.80E-04,2
5892679.698,28.23092385,7.37E-04,2,23685394.9,9.832592788,7.37E-04,2,361423196,2.998457191,7.16E-04,2,6139372.956,27.73286943,3.22E-03,2,24235793.67,9.79401281,1.57E-03,2,369433120.3,2.997924923,8.80E-04,2
5892727.363,28.2307402,7.37E-04,2,23685828.44,9.832585899,7.37E-04,2,361440589.4,2.998456816,7.16E-04,2,6139426.054,27.73267371,3.22E-03,2,24236253.04,9.794002964,1.57E-03,2,369451735.7,2.997924428,8.80E-04,2
5892775.219,28.23055657,7.37E-04,2,23686250.5,9.832578149,7.37E-04,2,361458088.7,2.998456438,7.16E-04,2,6139479.122,27.73247942,3.22E-03,2,24236700.92,9.793992074,1.57E-03,2,369470435.9,2.997923932,8.80E-04,2
5892824.267,28.23036921,7.37E-04,2,23686661.87,9.83256956,7.37E-04,2,361475652.4,2.998456058,7.16E-04,2,6139531.431,27.73228911,3.22E-03,2,24237137.63,9.793980141,1.57E-03,2,369489182.4,2.997923437,8.80E-04,2
5892871.038,28.23019123,7.37E-04,2,23687062.89,9.832560121,7.37E-04,2,361493294.3,2.998455676,7.16E-04,2,6139584.104,27.73209882,3.22E-03,2,24237563.56,9.793967168,1.57E-03,2,369508107.5,2.997922939,8.80E-04,2
5892918.156,28.23001266,7.37E-04,2,23687453.52,9.832549801,7.37E-04,2,361511038.3,2.998455292,7.16E-04,2,6139636.973,27.73190897,3.22E-03,2,24237979.11,9.793953875,1.57E-03,2,369527266.5,2.997922437,8.80E-04,2
5892966.4,28.22983061,7.37E-04,2,23687834.64,9.832539178,7.37E-04,2,361528913.5,2.998454905,7.16E-04,2,6139689.233,27.73172265,3.22E-03,2,24238384.57,9.793940756,1.57E-03,2,369546984.3,2.997921924,8.80E-04,2
5893012.685,28.2296566,7.37E-04,2,23688206.32,9.832528682,7.37E-04,2,361547150.3,2.998454511,7.16E-04,2,6139742.217,27.73153488,3.22E-03,2,24238780.3,9.793927809,1.57E-03,2,369567506.4,2.997921395,8.80E-04,2
5893059.376,28.22948179,7.37E-04,2,23688568.75,9.832518312,7.37E-04,2,361565972.1,2.998454106,7.16E-04,2,6139794.142,27.7313521,3.22E-03,2,24239166.58,9.79391503,1.57E-03,2,369589514,2.997920835,8.80E-04,2
5893105.816,28.22930861,7.37E-04,2,23688922.55,9.832508062,7.37E-04,2,361585674.9,2.998453684,7.16E-04,2,6139847.319,27.73116609,3.22E-03,2,24239543.63,9.793902419,1.57E-03,2,369613117.9,2.997920243,8.80E-04,2
5893152.391,28.22913561,7.37E-04,2,23689267.62,9.832497937,7.37E-04,2,361606760.7,2.998453235,7.16E-04,2,6139900.028,27.73098287,3.22E-03,2,24239911.68,9.793889975,1.57E-03,2,369637237.4,2.99791965,8.80E-04,2
5893199.145,28.22896263,7.37E-04,2,23689604.39,9.832487931,7.37E-04,2,361628763.5,2.998452772,7.16E-04,2,6139952.833,27.73080051,3.22E-03,2,24240270.89,9.793877698,1.57E-03,2,369661485.5,2.997919067,8.80E-04,2
5893246.169,28.22878934,7.37E-04,2,23689933.14,9.832478044,7.37E-04,2,361651063.3,2.998452308,7.16E-04,2,6140005.245,27.73062056,3.22E-03,2,24240621.59,9.793865585,1.57E-03,2,369685647.9,2.9979185,8.81E-04,2
5893293.023,28.22861735,7.37E-04,2,23690253.7,9.832468282,7.37E-04,2,361673434.3,2.998451849,7.18E-04,2,6140057.685,27.73044174,3.22E-03,2,24240963.91,9.793853638,1.57E-03,2,369709688.5,2.997917949,8.81E-04,2
5893340.216,28.22844476,7.37E-04,2,23690566.61,9.832458638,7.37E-04,2,361695832.3,2.998451396,7.20E-04,2,6140110.453,27.73026284,3.22E-03,2,24241297.97,9.793841858,1.57E-03,2,369733478.3,2.997917419,8.81E-04,2
5893386.986,28.22827435,7.37E-04,2,23690871.92,9.832449116,7.37E-04,2,361718185.7,2.998450953,7.22E-04,2,6140162.978,27.73008586,3.22E-03,2,24241623.94,9.793830245,1.57E-03,2,369757018.9,2.99791691,8.81E-04,2
5893432.739,28.22810825,7.37E-04,2,23691169.58,9.83243972,7.37E-04,2,361740485,2.998450519,7.24E-04,2,6140215.941,27.72990852,3.22E-03,2,24241941.92,9.793818802,1.57E-03,2,369780154.7,2.997916423,8.81E-04,2
5893481.102,28.22793335,7.37E-04,2,23691459.99,9.832430445,7.37E-04,2,361762643.1,2.998450096,7.25E-04,2,6140269.574,27.72972996,3.22E-03,2,24242252.04,9.793807529,1.57E-03,2,369802997.5,2.997915957,8.81E-04,2
